Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
229.08,44460.316,1042,215.08,0.001,10754,0.01609,0.00526,1028,2632,1
99.0,4894.322,362,85.0,0.001,4250,0.13585,0.02064,348,2632,1
234.8,40561.924,1042,220.8,0.0,11040,0.01705,0.00591,1028,2600,1
153.56,1487.885,1042,139.56,0.001,6978,0.60083,0.10531,1028,2632,1
179.76,40726.442,1014,165.76,0.0,8288,0.0167,0.0045,1000,2600,1
187.96,8669.822,1042,173.96,0.001,8698,0.13597,0.02212,1028,2632,1
139.6,5352.137,1014,125.6,0.001,6280,0.13793,0.02662,1000,2600,1
179.96,631.404,1030,164.04,0.001,8202,1.99224,0.29083,1016,2072,1
126.24,5825.624,1002,109.6,0.0,5480,0.13631,0.02211,988,2048,1
221.96,23871.03,1030,205.8,0.003,10290,0.02346,0.00949,1016,2000,1
343.36,8432.684,7306,327.44,0.0,16372,0.19262,0.04155,7292,2272,1
388.44,895.076,7992,374.44,0.0,18722,2.30869,0.44283,7978,2664,1
393.6,1002.332,4410,379.6,0.0,18980,2.27001,0.4007,4396,2664,1
617.78,6181.959,5396,603.78,0.003,30189,0.26211,0.10197,5382,2632,1
562.88,4402.101,1935,548.88,0.017,27444,0.2975,0.13048,1921,2648,1
484.72,4514.938,1934,470.72,0.004,23536,0.25069,0.10955,1920,2664,1
527.48,4224.867,1934,513.48,0.089,25674,0.28496,0.1274,1920,2648,1
490.54,3842.833,1935,476.54,0.1,23827,0.28684,0.13026,1921,2664,1
515.78,4209.092,1935,501.78,0.103,25089,0.25867,0.12504,1921,2648,1
484.74,4038.899,1934,470.74,0.017,23537,0.27734,0.12247,1920,2664,1
535.14,4055.98,1934,521.14,0.0,26057,0.28251,0.13463,1920,2648,1
471.12,4341.699,1935,457.12,0.091,22856,0.24971,0.11073,1921,2664,1
526.62,4293.121,1933,512.62,0.005,25631,0.27481,0.12517,1919,2648,1
527.84,3972.193,1935,513.84,0.018,25692,0.29651,0.1356,1921,2664,1
527.52,4271.932,1934,513.52,0.126,25676,0.28023,0.12601,1920,2648,1
527.64,3914.427,1934,513.64,0.125,25682,0.28855,0.13754,1920,2656,1
484.6,4577.545,1934,470.6,0.068,23530,0.25,0.10803,1920,2656,1
527.5,4284.165,1935,513.5,0.031,25675,0.2689,0.12564,1921,2648,1
527.8,4398.141,1935,513.8,0.099,25690,0.27431,0.12245,1921,2664,1
478.46,3984.631,1935,464.46,0.124,23223,0.26832,0.12253,1921,2648,1
527.78,4275.861,1934,513.78,0.084,25689,0.28388,0.12595,1920,2664,1
228.68,21050.306,1933,213.24,0.001,10662,0.0429,0.01109,1919,2148,1
220.2,10504.192,1934,204.28,0.0,10214,0.08375,0.02139,1920,2148,1
180.2,20490.731,1030,164.52,0.001,8226,0.0217,0.00897,1016,2096,1
213.64,8155.4,1934,197.24,0.0,9862,0.09447,0.02673,1920,2120,1
527.8,4557.69,1935,513.8,0.098,25690,0.26966,0.11817,1921,2664,1
477.6,4168.505,1933,463.6,0.004,23180,0.25687,0.11691,1919,2648,1
527.78,4299.042,1934,513.78,0.104,25689,0.28533,0.12527,1920,2664,1
527.58,3961.078,1933,513.58,0.127,25679,0.27911,0.13591,1919,2656,1
210.3,7134.148,1934,195.34,0.001,9767,0.12167,0.03008,1920,2312,1
472.48,921157.295,2974,455.6,0.001,22780,0.00283,0.00052,2960,2048,1
570.62,4413.183,1935,556.62,0.123,27831,0.28,0.13194,1921,2648,1
484.74,4442.016,1935,470.74,0.093,23537,0.25463,0.11135,1921,2664,1
527.46,4164.122,1934,513.46,0.005,25673,0.28415,0.12925,1920,2648,1
223.14,39018.948,1836,207.34,0.001,10367,0.01306,0.00584,1822,2084,1
175.88,7548.18,1933,159.36,0.001,7968,0.10058,0.02378,1919,2124,1
267.62,48682.612,1931,251.94,0.001,12597,0.01296,0.00561,1917,2172,1
181.24,7153.921,1836,165.32,0.001,8266,0.10501,0.02585,1822,2084,1
217.54,13230.348,1514,201.86,0.002,10093,0.0709,0.01678,1500,2096,1
219.78,9032.431,1933,204.1,0.0,10205,0.10984,0.02483,1919,2208,1
189.96,101730.86,1042,175.24,0.0,8762,0.00471,0.00191,1028,2536,1
265.58,57339.39,1836,250.86,0.001,12543,0.01263,0.00473,1822,2192,1
186.34,26974.21,1932,171.26,0.0,8563,0.02411,0.00705,1918,2400,1
184.0,12675.319,1042,169.4,0.003,8470,0.07755,0.01481,1028,2464,1
186.18,41518.0,1836,172.18,0.001,8609,0.01703,0.00458,1822,2600,1
347.22,4574.5,1935,332.5,0.001,16625,0.21069,0.07745,1921,2560,1
484.8,4601.805,1935,470.8,0.019,23540,0.25039,0.1075,1921,2664,1
535.18,3548.093,1935,521.18,0.095,26059,0.30566,0.15391,1921,2648,1
339.02,5558.416,1934,325.02,0.0,16251,0.20314,0.06224,1920,2664,1
485.4,1558666.752,2962,471.4,0.001,23570,0.00117,0.00032,2948,2632,1
252.12,4369.057,1933,237.52,0.0,11876,0.17718,0.05888,1919,2476,1
475.84,217807.642,2974,459.56,0.001,22978,0.01086,0.00223,2960,2048,1
433.28,4175.935,1935,418.32,0.0,20916,0.26524,0.10587,1921,2488,1
527.74,4717.583,1934,513.74,0.035,25687,0.2716,0.11415,1920,2664,1
478.38,3985.114,1934,464.38,0.097,23219,0.25656,0.12249,1920,2648,1
492.38,4003.285,1934,478.38,0.094,23919,0.27745,0.1255,1920,2664,1
353.02,10080.266,1932,339.02,0.001,16951,0.15022,0.03574,1918,2664,1
147.04,37542.383,1014,133.04,0.0,6652,0.01232,0.004,1000,2600,1
