Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
70.24,60787.748,93,70.24,0.003,52680,0.00115,0.00116,93,48276,0
69.332,58697.964,84,69.332,0.012,51999,0.00107,0.00118,84,48493,0
69.316,54847.286,84,69.316,0.011,51987,0.00118,0.00127,84,48556,0
69.284,54332.778,84,69.284,0.007,51963,0.00117,0.00128,84,48493,0
71.285,61330.283,102,71.285,0.003,53464,0.00115,0.00116,102,48004,0
71.352,66042.777,93,71.352,-0.06,53514,0.00107,0.00108,93,47917,0
70.425,56651.715,93,70.425,0.012,52819,0.0011,0.00124,93,48244,0
69.579,51859.309,84,69.579,0.0,52184,0.00109,0.00134,84,48373,0
70.365,58713.322,93,70.365,0.009,52774,0.00121,0.0012,93,48268,0
69.899,51093.873,93,69.899,0.0,52424,0.00131,0.00137,93,48325,0
69.143,29807.55,82,69.143,0.016,51857,0.00113,0.00232,82,48556,0
69.828,59123.494,93,69.828,-0.019,52371,0.00116,0.00118,93,48349,0
71.641,63698.322,111,71.641,0.009,53731,0.00113,0.00113,111,47932,0
70.479,57376.729,129,70.479,-0.002,52859,0.00119,0.00123,129,48077,0
69.304,50071.478,84,69.304,0.0,51978,0.00113,0.00139,84,48556,0
69.484,53684.949,84,69.484,0.012,52113,0.00111,0.0013,84,48421,0
69.403,52053.562,84,69.403,0.004,52052,0.00113,0.00134,84,48532,0
69.281,50225.702,84,69.281,-0.028,51961,0.00104,0.00138,84,48517,0
69.685,56547.104,323,69.685,0.01,52264,0.00111,0.00123,323,48474,0
69.385,44281.915,84,69.385,0.012,52039,0.00105,0.00157,84,48445,0
70.556,53174.791,84,70.556,0.002,52917,0.00114,0.00133,84,48196,0
69.819,39402.299,93,69.819,0.012,52364,0.00092,0.00177,93,48365,0
69.304,38332.622,90,69.304,0.005,51978,0.00111,0.00181,90,48445,0
69.899,60654.795,84,69.899,0.012,52424,0.00112,0.00115,84,48388,0
70.651,61036.52,93,70.651,0.011,52988,0.00117,0.00116,93,48133,0
69.86,57875.139,84,69.86,0.005,52395,0.00118,0.00121,84,48396,0
69.244,58245.012,84,69.244,0.012,51933,0.00108,0.00119,84,48556,0
69.272,53542.278,84,69.272,0.011,51954,0.00117,0.0013,84,48493,0
69.292,49292.281,82,69.292,0.012,51969,0.00112,0.00141,82,48556,0
71.241,58838.752,93,71.241,0.012,53431,0.00118,0.00121,93,47941,0
70.332,59496.968,90,70.332,0.011,52749,0.00118,0.00118,90,48268,0
69.433,55045.474,84,69.433,0.012,52075,0.0011,0.00126,84,48445,0
69.256,46392.733,84,69.256,0.01,51942,0.00099,0.00149,84,48556,0
70.201,55378.385,93,70.201,0.01,52651,0.00116,0.00127,93,48229,0
71.172,59496.091,106,71.172,0.012,53379,0.0012,0.0012,106,48052,0
71.268,60208.908,111,71.268,0.01,53451,0.00118,0.00119,111,47917,0
70.392,52385.55,93,70.392,0.012,52794,0.00105,0.00135,93,48268,0
69.224,46973.988,75,69.224,0.0,51918,0.00102,0.00148,75,48493,0
69.268,50334.166,84,69.268,0.011,51951,0.00105,0.00138,84,48556,0
69.224,53127.664,84,69.224,-0.06,51918,0.0011,0.0013,84,48493,0
70.233,57109.557,93,70.233,0.007,52675,0.0012,0.00123,93,48292,0
71.376,60783.537,120,71.376,0.01,53532,0.00119,0.00118,120,47917,0
71.593,60698.036,111,71.593,0.007,53695,0.00119,0.00118,111,47932,0
70.071,56846.441,94,70.071,0.001,52553,0.00117,0.00123,94,48221,0
69.208,47769.408,82,69.208,0.016,51906,0.00103,0.00145,82,48556,0
69.839,58592.631,90,69.839,-0.025,52379,0.00116,0.00119,90,48325,0
72.541,63929.441,102,72.541,0.011,54406,0.00114,0.00114,102,47652,0
69.696,59008.732,102,69.696,0.003,52272,0.00116,0.00118,102,48484,0
69.345,53180.459,90,69.345,0.012,52009,0.00117,0.00131,90,48508,0
69.296,54246.898,93,69.296,0.012,51972,0.00116,0.00128,93,48493,0
69.901,57511.387,93,69.901,0.01,52426,0.00118,0.00122,93,48364,0
69.508,46200.148,84,69.508,0.006,52131,0.00101,0.00151,84,48421,0
69.265,47091.938,75,69.265,0.028,51949,0.00095,0.00147,75,48580,0
70.873,59809.797,90,70.873,-0.058,53155,0.00117,0.00119,90,48013,0
70.207,60070.8,93,70.207,0.012,52655,0.00116,0.00117,93,48316,0
69.629,60282.145,84,69.629,0.011,52222,0.00114,0.00116,84,48436,0
70.025,63190.71,84,70.025,-0.033,52519,0.0011,0.00111,84,48301,0
70.525,60679.62,93,70.525,0.012,52894,0.00101,0.00116,93,48244,0
69.189,46169.683,84,69.189,0.012,51892,0.00103,0.0015,84,48493,0
