Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
304.8,2333843.798,469,290.8,0.001,2908,0.00022,0.00015,455,520,1
84.4,76.775,138,70.4,0.002,704,3.66056,1.22146,124,560,1
105.6,25607.449,260,91.6,0.001,916,0.01357,0.00458,246,520,1
147.0,1045519.203,251,133.0,0.003,1330,0.00029,0.00016,237,520,1
118.0,1750741.84,170,104.0,0.001,1040,0.00011,7e-05,156,520,1
144.6,1679442.509,224,130.6,0.003,1306,0.0001,0.0001,210,520,1
191.2,1867187.5,422,177.2,0.002,1772,0.00012,0.00011,408,520,1
143.8,2338211.382,197,129.8,0.001,1298,7e-05,7e-05,183,520,1
100.6,1554868.624,161,86.6,0.003,866,6e-05,7e-05,147,520,1
66.0,11549.365,66,52.0,0.001,520,0.01397,0.00635,52,520,1
304.8,2537885.096,469,290.8,0.001,2908,0.00022,0.00013,455,520,1
241.6,146.816,469,227.6,0.002,2276,5.48485,1.82844,455,520,1
224.2,145.286,469,210.2,0.003,2102,5.14366,1.71462,455,520,1
209.8,1722.138,469,195.8,0.003,1958,0.40591,0.13536,455,520,1
70.0,287710.645,88,53.6,0.001,536,0.00071,0.00027,74,400,1
64.8,5838.574,77,48.4,0.003,484,0.02516,0.01233,63,400,1
76.4,13767.502,105,62.4,0.001,624,0.01818,0.00617,91,448,1
652.8,220936.136,2974,637.0,0.002,6370,0.00964,0.00328,2960,400,1
1462.7,2029554.6,2974,1446.9,0.001,14469,0.00229,0.0008,2960,400,1
121.7,2765909.091,659,102.9,0.001,1029,5e-05,5e-05,645,400,1
63.4,10127.472,78,46.4,0.0,464,0.02077,0.00696,64,400,1
62.4,818.347,66,44.8,0.001,448,0.25406,0.08472,52,448,1
70.5,305591.678,88,54.7,0.001,547,0.00067,0.00026,74,400,1
66.8,5236.998,85,50.4,0.001,504,0.0297,0.01417,71,400,1
73.3,2152.015,105,58.1,0.003,581,0.09489,0.03785,91,436,1
653.4,137315.064,2974,638.2,0.002,6382,0.01098,0.00529,2960,412,1
1110.8,38303448.276,2974,1094.4,0.0,10944,4e-05,3e-05,2960,400,1
471.8,15025477.707,2119,453.0,0.001,4530,5e-05,3e-05,2105,400,1
65.2,524959.742,78,48.8,0.001,488,0.00036,0.00014,64,400,1
157.4,115.037,469,139.8,0.001,1398,4.56065,1.52029,455,448,1
211.4,208.391,469,197.4,0.003,1974,3.38106,1.12715,455,536,1
444.9,78158.214,1198,430.9,0.064,4309,0.0107,0.00632,1184,520,1
1086.6,137702.924,7306,1072.6,0.036,10726,0.01693,0.00877,7292,536,1
153.8,4654.696,571,139.8,0.004,1398,0.08279,0.03671,557,552,1
420.0,2070.878,1132,406.0,0.751,4060,0.65159,0.22535,1118,520,1
494.7,2309.157,1133,480.7,0.004,4807,0.61357,0.23804,1119,520,1
224.2,2121097.446,469,210.2,0.003,2102,0.0002,0.00012,455,520,1
418.4,17065.501,1116,404.4,0.725,4044,0.06336,0.02724,1102,520,1
172.7,4625.352,1133,158.7,0.001,1587,0.11021,0.04149,1119,520,1
378.3,1983.84,1116,364.3,0.626,3643,0.53647,0.21188,1102,520,1
429.3,1920.195,1132,415.3,0.725,4153,0.64284,0.24841,1118,528,1
385.3,1908.112,1133,371.3,0.752,3713,0.65251,0.22436,1119,528,1
304.6,11961.469,1115,290.6,0.119,2906,0.06412,0.02829,1101,536,1
429.2,1882.187,1132,415.2,0.76,4152,0.64435,0.25337,1118,528,1
309.9,2397.458,1131,295.9,0.353,2959,0.4107,0.14362,1117,528,1
283.4,2938.106,1116,269.4,0.134,2694,0.24014,0.10717,1102,536,1
309.2,3005.975,1132,295.2,0.003,2952,0.32476,0.11429,1118,520,1
343.5,12785.534,1115,329.5,0.126,3295,0.06946,0.02985,1101,536,1
249.0,1570.8,1132,235.0,0.015,2350,0.33933,0.17613,1118,520,1
153.8,1699.279,469,139.8,0.003,1398,0.30127,0.10057,455,520,1
217.8,154.479,469,203.8,0.003,2038,4.69927,1.56655,455,528,1
407.1,78846.452,1200,393.1,0.101,3931,0.01062,0.00574,1186,528,1
1043.8,266221.179,5858,1029.8,0.003,10298,0.01251,0.00436,5844,536,1
211.0,1942.727,668,197.0,0.085,1970,0.26748,0.12068,654,552,1
374.1,31352.14,1133,360.1,0.078,3601,0.02079,0.01326,1119,520,1
264.5,1883903.134,469,250.5,0.003,2505,0.00022,0.00016,455,520,1
378.0,3270.932,1113,364.0,0.566,3640,0.29697,0.1284,1099,520,1
488.6,3897.628,1133,474.6,0.748,4746,0.3146,0.13929,1119,520,1
464.6,4576.217,1131,450.6,0.622,4506,0.31814,0.11281,1117,520,1
309.2,2558.927,1132,295.2,0.005,2952,0.31671,0.13426,1118,520,1
281.6,13412.717,1114,267.6,0.041,2676,0.05197,0.02333,1100,520,1
310.7,62920.211,1131,296.7,0.069,2967,0.01086,0.00549,1117,536,1
283.2,2274.847,1114,269.2,0.125,2692,0.31834,0.13832,1100,536,1
420.0,4104.817,1132,406.0,0.65,4060,0.31717,0.11369,1118,520,1
415.8,16214.003,1133,401.8,0.159,4018,0.06543,0.02849,1119,536,1
378.0,3094.784,1113,364.0,0.533,3640,0.31676,0.13571,1099,520,1
429.2,3455.552,1132,415.2,0.625,4152,0.31387,0.13801,1118,528,1
311.6,7151.447,1132,297.6,0.004,2976,0.1231,0.04841,1118,544,1
74.4,315923.567,86,60.4,0.001,604,0.0007,0.00026,72,536,1
79.6,6363.52,100,65.6,0.001,656,0.02869,0.0139,86,520,1
85.4,2195372.751,118,71.4,0.001,714,4e-05,4e-05,104,520,1
82.2,1027500.0,109,68.2,0.0,682,0.00018,9e-05,95,552,1
1704.4,58170648.464,2962,1690.4,0.001,16904,6e-05,3e-05,2948,520,1
479.0,2610354.223,2131,465.0,0.001,4650,0.00055,0.0002,2117,520,1
73.4,1507186.858,90,59.4,0.001,594,6e-05,5e-05,76,520,1
105.7,2387.514,449,91.7,0.001,917,0.11827,0.04919,435,520,1
341.5,13577.611,1115,327.5,0.097,3275,0.06289,0.02795,1101,536,1
287.9,2855.154,1132,273.9,0.272,2739,0.22037,0.11204,1118,520,1
449.7,11957.848,1133,435.7,0.62,4357,0.06929,0.04179,1119,520,1
283.2,2499.823,1114,269.2,0.107,2692,0.29296,0.12588,1100,536,1
384.3,3756.664,1131,370.3,0.747,3703,0.3192,0.11366,1117,520,1
344.7,14461.865,1115,330.7,0.123,3307,0.06116,0.02648,1101,536,1
388.4,3852.754,1134,374.4,0.213,3744,0.21269,0.11201,1120,520,1
310.8,9476.101,1132,296.8,0.118,2968,0.078,0.03644,1118,536,1
304.8,2430622.01,469,290.8,0.003,2908,0.0002,0.00014,455,520,1
281.7,2977.059,1115,267.7,0.003,2677,0.24241,0.10514,1101,520,1
384.4,3151.765,1132,370.4,0.613,3704,0.31851,0.13551,1118,520,1
344.5,13872.614,1113,330.5,0.167,3305,0.06252,0.02759,1099,536,1
388.2,3834.847,1132,374.2,0.195,3742,0.23896,0.11248,1118,520,1
311.0,12342.641,1134,297.0,0.108,2970,0.06512,0.028,1120,536,1
282.5,3727.385,1115,268.5,0.226,2685,0.17346,0.08421,1101,528,1
309.9,12796.003,1131,295.9,0.22,2959,0.06151,0.02691,1117,528,1
281.7,3106.59,1115,267.7,0.004,2677,0.25463,0.10075,1101,520,1
67.8,266300.079,88,51.4,0.001,514,0.00073,0.00028,74,412,1
67.6,5385.982,88,51.8,0.004,518,0.02942,0.01395,74,400,1
75.6,1023004.06,104,61.0,0.001,610,0.00011,8e-05,90,436,1
653.4,304232.435,2974,638.2,0.002,6382,0.007,0.00239,2960,412,1
1110.8,35151898.734,2974,1094.4,0.001,10944,5e-05,4e-05,2960,400,1
471.2,30205128.205,2119,453.0,0.001,4530,2e-05,2e-05,2105,400,1
65.2,965925.926,78,48.8,0.001,488,0.00013,8e-05,64,400,1
158.3,18639.757,668,140.1,0.001,1401,0.02683,0.00944,654,436,1
429.0,3444.392,1131,415.0,0.756,4150,0.31501,0.13839,1117,528,1
310.0,5142.54,1132,296.0,0.239,2960,0.17919,0.06698,1118,528,1
283.1,4322.052,1113,269.1,0.094,2691,0.14195,0.07278,1099,536,1
