Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
695.211,187374.931,5894,678.81,-0.001,3394051,0.01385,0.00371,5880,204552,1
480.91,106533.058,4434,464.323,-0.001,2321617,0.01541,0.00452,4420,206216,1
264.92,23117.657,5894,248.238,0.0,1241189,0.028,0.01146,5880,208464,1
280.633,44275.362,6088,264.479,0.0,1322397,0.01474,0.00634,6074,204988,1
307.908,42774.836,6058,291.76,-0.001,1458802,0.01577,0.0072,6044,203548,1
632.209,56956.018,8792,615.803,0.0,3079013,0.05675,0.0111,8778,203448,1
409.415,13332.061,8792,393.021,0.0,1965104,0.13186,0.03072,8778,207732,1
431.351,8848.572,21654,414.923,0.0,2074615,0.28115,0.04876,21640,204588,1
589.24,28282.048,5894,572.876,0.0,2864380,0.12719,0.02084,5880,204908,1
283.93,12278.086,8792,267.458,0.0,1337291,0.10635,0.02313,8778,207476,1
357.26,12513.676,5894,340.831,0.0,1704154,0.15369,0.02856,5880,205080,1
324.952,13032.889,8792,308.513,0.0,1542564,0.12467,0.02494,8778,205728,1
326.841,14505.443,8792,310.406,0.0,1552028,0.11106,0.02254,8778,205384,1
526.777,56536.348,5894,510.343,-0.001,2551714,0.05183,0.00932,5880,205216,1
270.659,8411.484,5894,254.005,0.0,1270023,0.12258,0.03218,5880,207420,1
565.524,118359.188,8792,549.199,0.0,2745997,0.02832,0.00478,8778,204960,1
533.267,57576.471,8892,516.847,-0.001,2584235,0.0353,0.00926,8878,205124,1
809.51,152832.951,11772,793.202,-0.001,3966011,0.02612,0.0053,11758,206616,1
1401.188,11194834.289,10274,1384.402,-0.001,6922008,0.00041,0.00013,10260,200000,1
1652.304,10961805.261,11734,1635.457,-0.001,8177284,0.0004,0.00015,11720,204032,1
427.513,22546.911,14632,410.868,0.0,2054342,0.08053,0.01896,14618,205932,1
688.559,18782.301,5894,672.398,-0.001,3361990,0.65275,0.03667,5880,204200,1
747.153,13233.084,16114,730.692,0.0,3653461,0.4629,0.05647,16100,204604,1
581.324,19309.563,21954,564.947,-0.001,2824737,0.43297,0.03011,21940,205852,1
705.106,9384.68,23414,688.409,0.0,3442045,0.49391,0.07515,23400,205872,1
479.011,5946.124,23414,462.268,-0.001,2311341,0.58836,0.08057,23400,209920,1
680.627,8352.319,7354,663.966,0.0,3319832,1.11209,0.08151,7340,201848,1
