Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
127.6,2948.537,438,110.0,0.072,1100,0.10064,0.04808,424,424,1
478.7,96936.193,1514,462.9,0.023,4629,0.00744,0.00549,1500,424,1
137.9,21435.344,328,121.5,0.002,1215,0.01226,0.00715,314,400,1
433.8,15626.182,1514,417.4,0.084,4174,0.0595,0.03085,1500,424,1
1228.1,829909.447,4434,1211.7,0.017,12117,0.00464,0.00164,4420,400,1
642.8,153868.25,1514,626.4,0.054,6264,0.00709,0.00464,1500,424,1
826.4,36136.886,1724,810.0,0.034,8100,0.06983,0.02541,1710,400,1
510.7,62076.091,2974,494.3,0.004,4943,0.01434,0.00914,2960,400,1
154.4,10222.864,553,138.0,0.004,1380,0.01157,0.01678,539,400,1
445.4,41643.293,1452,429.0,0.004,4290,0.01399,0.01188,1438,400,1
391.1,125779.893,1452,374.7,0.001,3747,0.00718,0.00345,1438,400,1
277.3,90754.377,1305,261.5,0.001,2615,0.00706,0.0034,1291,400,1
633.9,58561.055,1452,618.7,0.001,6187,0.0251,0.01203,1438,400,1
655.0,123619.892,1514,638.6,0.004,6386,0.01668,0.00589,1500,400,1
757.0,85725.61,1452,741.2,0.057,7412,0.01887,0.00981,1438,400,1
916.2,235539.102,2712,900.4,0.022,9004,0.00823,0.00432,2698,400,1
663.7,78604.844,1662,647.9,0.018,6479,0.0108,0.00938,1648,400,1
607.3,958339.908,1514,590.9,0.024,5909,0.0012,0.0007,1500,400,1
981.0,254904.508,2185,965.2,0.061,9652,0.0081,0.00428,2171,400,1
841.4,171016.26,1514,826.2,0.023,8262,0.00911,0.00547,1500,400,1
667.0,180538.639,2414,650.6,0.001,6506,0.00776,0.0041,2400,400,1
602.5,406600.081,2974,587.3,0.022,5873,0.00411,0.00165,2960,448,1
569.3,464166.327,1514,554.7,0.037,5547,0.00338,0.00136,1500,424,1
192.9,671657.382,1365,175.9,0.002,1759,0.00089,0.00032,1351,448,1
228.0,106214.479,1514,212.2,0.06,2122,0.00336,0.00239,1500,444,1
264.9,94267.108,1325,248.5,0.004,2485,0.00783,0.00312,1311,408,1
523.7,158428.122,2397,507.3,0.062,5073,0.00558,0.00367,2383,400,1
664.5,309285.548,1514,648.1,0.004,6481,0.00353,0.00239,1500,400,1
645.0,296306.505,1514,628.6,0.029,6286,0.00468,0.00242,1500,408,1
647.0,762252.592,1514,631.2,0.022,6312,0.00138,0.00094,1500,400,1
815.3,352775.734,1514,798.9,0.004,7989,0.00708,0.00257,1500,400,1
978.9,2025869.205,2299,962.5,0.024,9625,0.00058,0.00054,2285,400,1
736.4,282005.132,1943,720.6,0.002,7206,0.00573,0.0029,1929,400,1
330.5,88248.645,1181,313.5,0.003,3135,0.00833,0.00416,1167,400,1
626.5,229781.772,1514,610.7,0.017,6107,0.00489,0.00303,1500,400,1
477.3,656082.474,1514,460.9,0.001,4609,0.00192,0.00081,1500,400,1
361.7,47426.114,1652,346.5,0.001,3465,0.01465,0.00847,1638,424,1
933.0,460172.626,2974,916.0,0.043,9160,0.00632,0.00225,2960,400,1
1092.5,354259.217,2974,1076.1,0.038,10761,0.00997,0.00343,2960,400,1
893.2,12907514.451,2380,878.0,0.01,8780,5e-05,8e-05,2366,424,1
968.3,15082554.517,1514,952.5,0.001,9525,8e-05,7e-05,1500,400,1
1078.4,12338672.769,2974,1062.0,0.03,10620,6e-05,0.0001,2960,400,1
1103.5,14111253.197,4434,1087.7,0.001,10877,8e-05,9e-05,4420,400,1
935.3,11960358.056,1514,919.5,0.001,9195,8e-05,9e-05,1500,400,1
518.1,582004.044,1514,501.7,0.0,5017,0.00249,0.00099,1500,412,1
889.0,867994.532,1514,873.2,0.002,8732,0.00163,0.00114,1500,400,1
935.9,3503931.112,1549,919.5,0.035,9195,0.00029,0.0003,1535,400,1
741.4,952588.976,1514,725.0,0.042,7250,0.00116,0.00086,1500,412,1
111.1,29530.594,328,94.1,0.0,941,0.0056,0.00418,314,412,1
441.3,889717.742,1514,427.3,0.003,4273,0.00113,0.00055,1500,436,1
1203.6,1219082.346,2974,1187.8,0.003,11878,0.00237,0.0011,2960,400,1
100.7,132117.554,328,84.3,0.003,843,0.00198,0.00085,314,424,1
921.8,806333.1,1514,905.4,0.062,9054,0.00288,0.00127,1500,400,1
431.5,155602.034,1484,413.9,0.007,4139,0.00575,0.00308,1470,412,1
502.5,164204.954,1514,486.1,0.003,4861,0.00959,0.0034,1500,412,1
533.4,3441290.323,1514,518.2,0.033,5182,0.00021,0.00017,1500,424,1
733.1,702472.212,1514,717.9,0.003,7179,0.00271,0.00116,1500,400,1
565.0,556595.409,1514,548.6,0.031,5486,0.00219,0.00113,1500,400,1
932.4,7955631.399,1514,916.0,-0.001,9160,0.00016,0.00013,1500,400,1
540.7,462176.254,1514,523.1,0.003,5231,0.00187,0.0013,1500,400,1
1134.5,5509956.289,2974,1118.1,0.002,11181,0.00031,0.00023,2960,400,1
1138.0,10233812.95,2974,1121.6,0.002,11216,0.0001,0.00012,2960,400,1
125.1,28852.141,367,109.3,0.003,1093,0.00933,0.00482,353,424,1
628.3,528027.565,1514,611.9,0.013,6119,0.00194,0.00132,1500,400,1
403.0,476584.674,1514,387.2,0.0,3872,0.00178,0.00094,1500,436,1
1071.6,4833558.863,1514,1055.8,0.013,10558,0.00019,0.00025,1500,400,1
796.8,11366619.116,1452,780.4,0.001,7804,7e-05,8e-05,1438,400,1
757.8,4308129.619,1514,741.4,0.002,7414,0.00034,0.0002,1500,400,1
1077.8,3043772.945,1514,1062.0,0.107,10620,0.00035,0.00039,1500,400,1
545.5,615480.086,1514,529.7,0.049,5297,0.00133,0.00098,1500,412,1
948.2,3036183.157,1514,932.4,0.048,9324,0.00032,0.00035,1500,400,1
469.5,114097.548,1514,452.5,0.022,4525,0.00788,0.00457,1500,400,1
1014.3,7219217.082,1514,998.5,0.001,9985,0.0002,0.00016,1500,400,1
824.2,709782.983,1514,808.4,0.048,8084,0.00298,0.00129,1500,400,1
935.9,6289650.538,1549,919.5,0.019,9195,0.00016,0.00017,1535,400,1
851.9,4145498.783,1514,835.5,0.053,8355,0.00024,0.00023,1500,400,1
737.6,4248847.926,1514,722.4,0.024,7224,0.00022,0.00019,1500,424,1
892.5,3895678.743,1514,876.7,0.027,8767,0.00037,0.00025,1500,400,1
1011.1,1038730.224,1514,995.3,0.022,9953,0.00184,0.00108,1500,400,1
402.8,175107.595,1514,385.8,0.008,3858,0.00339,0.00256,1500,412,1
191.8,84597.742,607,174.8,0.036,1748,0.00334,0.00252,593,412,1
973.6,363840.203,1514,957.8,0.042,9578,0.00793,0.00297,1500,400,1
317.6,90332.49,1828,302.4,0.001,3024,0.00567,0.00391,1814,400,1
512.9,125683.06,1514,497.1,0.071,4971,0.00623,0.00453,1500,400,1
506.5,228513.422,1514,489.4,0.004,4894,0.00541,0.00246,1500,400,1
855.3,200196.615,1514,838.9,0.029,8389,0.01373,0.00475,1500,400,1
1071.9,1636488.55,1514,1056.1,0.031,10561,0.0012,0.00073,1500,400,1
935.4,271800.087,1514,919.6,0.105,9196,0.01025,0.00382,1500,400,1
774.6,335833.514,1514,758.2,0.075,7582,0.00588,0.00256,1500,400,1
932.4,3220725.389,1514,916.0,0.044,9160,0.00035,0.00032,1500,400,1
1077.8,2822943.95,1514,1062.0,0.114,10620,0.0004,0.00042,1500,400,1
1077.8,2803120.936,1514,1062.0,0.109,10620,0.0004,0.00043,1500,400,1
803.0,221976.503,1514,787.2,0.035,7872,0.00913,0.00402,1500,400,1
678.5,153673.673,1514,661.5,0.025,6615,0.00938,0.00491,1500,400,1
1077.8,2769982.01,1514,1062.0,0.113,10620,0.0004,0.00043,1500,400,1
1077.8,2860403.397,1514,1062.0,0.109,10620,0.00039,0.00042,1500,400,1
932.4,2355735.22,1514,916.0,0.109,9160,0.00042,0.00044,1500,400,1
1077.8,2980641.593,1514,1062.0,0.109,10620,0.00037,0.0004,1500,400,1
669.0,233785.295,1514,652.6,0.003,6526,0.00885,0.00318,1500,400,1
831.6,178137.652,1514,815.8,0.001,8158,0.01026,0.00519,1500,412,1
1077.8,2889544.236,1514,1062.0,0.035,10620,0.0004,0.00041,1500,400,1
1077.8,2890319.12,1514,1062.0,0.109,10620,0.00039,0.00041,1500,400,1
932.4,2471898.197,1514,916.0,0.1,9160,0.00037,0.00042,1500,400,1
1077.8,3013982.103,1514,1062.0,0.112,10620,0.00036,0.0004,1500,400,1
700.5,254986.896,1514,684.7,0.095,6847,0.00675,0.00305,1500,412,1
724.5,162145.831,1514,708.1,0.003,7081,0.00714,0.00496,1500,400,1
1077.8,2901992.461,1514,1062.0,0.112,10620,0.00037,0.00041,1500,400,1
932.4,2723130.841,1514,916.0,0.029,9160,0.00038,0.00038,1500,400,1
511.9,334750.196,1514,496.1,0.003,4961,0.00415,0.0017,1500,424,1
149.9,98527.672,500,134.1,0.017,1341,0.00324,0.00169,486,460,1
143.5,85082.414,501,127.1,0.008,1271,0.00536,0.00187,487,436,1
251.1,140475.524,1514,233.5,0.003,2335,0.00487,0.00199,1500,424,1
834.1,132514.616,2510,817.1,0.005,8171,0.01597,0.00699,2496,400,1
907.6,2756149.408,1514,891.2,0.002,8912,0.00044,0.00037,1500,400,1
1077.8,3163486.939,1514,1062.0,0.003,10620,0.0004,0.00038,1500,400,1
1077.8,3175604.007,1514,1062.0,0.003,10620,0.00041,0.00038,1500,400,1
1077.8,1949710.564,1514,1062.0,0.003,10620,0.00102,0.00061,1500,400,1
932.4,3062068.966,1514,916.0,0.003,9160,0.00029,0.00034,1500,400,1
1077.8,5383616.384,1514,1062.0,0.003,10620,0.00019,0.00022,1500,400,1
905.8,321194.284,1514,890.0,0.001,8900,0.00891,0.00313,1500,400,1
379.4,123788.704,1412,363.6,0.001,3636,0.00456,0.00341,1398,400,1
258.7,114611.023,1098,242.9,0.003,2429,0.00503,0.00251,1084,400,1
790.2,150494.22,1514,773.8,0.061,7738,0.01489,0.00583,1500,400,1
1077.8,2762881.312,1514,1062.0,0.036,10620,0.00046,0.00043,1500,400,1
775.9,122805.907,1514,759.5,0.11,7595,0.01066,0.00702,1500,400,1
1065.6,3619565.217,1514,1049.8,0.0,10498,0.00035,0.00033,1500,400,1
351.4,56996.415,1514,335.0,0.001,3350,0.01068,0.00685,1500,400,1
789.9,401290.388,1514,774.0,0.004,7740,0.00566,0.00219,1500,400,1
787.0,136929.1,1514,770.0,0.029,7700,0.0161,0.00639,1500,400,1
1077.8,4029158.879,1514,1062.0,0.064,10620,0.00026,0.0003,1500,400,1
510.5,201444.243,1514,494.1,0.004,4941,0.00498,0.00282,1500,400,1
787.0,125871.665,1514,770.0,0.004,7700,0.01317,0.00695,1500,400,1
884.4,148974.16,1514,868.0,0.03,8680,0.0186,0.0066,1500,400,1
213.8,6114.913,1247,197.4,0.038,1974,0.04975,0.03885,1233,440,1
64.2,7061.541,66,48.4,0.087,484,0.01749,0.0101,52,484,1
64.8,4554.016,66,49.6,0.051,496,0.04092,0.01581,52,496,1
82.3,36732.872,259,65.3,0.006,653,0.00446,0.00249,245,448,1
564.5,320501.902,1514,548.7,-0.001,5487,0.00397,0.00196,1500,420,1
488.7,135512.853,1464,472.9,0.006,4729,0.00784,0.00401,1450,400,1
755.3,4685483.871,2874,738.9,0.026,7389,0.0002,0.00018,2860,412,1
161.4,12098.497,312,145.6,0.004,1456,0.02106,0.01482,298,400,1
288.7,100877.04,505,273.5,0.101,2735,0.00568,0.00318,491,412,1
149.0,48331.117,509,130.8,0.001,1308,0.00658,0.00343,495,412,1
622.7,87283.788,1514,606.3,0.003,6063,0.01116,0.00793,1500,400,1
932.4,3930860.034,1514,916.0,0.032,9160,0.00038,0.00026,1500,400,1
1077.8,5696617.336,1514,1062.0,0.004,10620,0.0002,0.00021,1500,400,1
935.3,5108137.63,1514,919.5,0.06,9195,0.00018,0.0002,1500,400,1
238.1,132949.913,479,222.9,0.075,2229,0.00372,0.00199,465,436,1
200.9,627224.477,691,186.9,0.045,1869,0.00035,0.00036,677,484,1
66.0,843989.77,66,52.0,0.036,520,3e-05,9e-05,52,520,1
62.4,44330.776,66,44.8,0.003,448,0.00318,0.00156,52,448,1
933.6,3067017.083,2974,917.2,0.015,9172,0.00066,0.00034,2960,412,1
1076.4,7666666.667,2974,1060.6,0.004,10606,0.00013,0.00016,2960,400,1
1078.4,12642438.453,2974,1062.0,0.036,10620,4e-05,9e-05,2960,400,1
1079.0,14178712.221,2974,1063.2,0.001,10632,9e-05,8e-05,2960,412,1
932.4,12382470.12,1514,916.0,0.005,9160,6e-05,8e-05,1500,400,1
1077.8,11369198.312,1514,1062.0,0.003,10620,9e-05,0.00011,1500,400,1
