Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
69.269,44367.242,82,69.269,0.0,51952,0.00123,0.00156,82,48508,0
70.024,57657.155,93,70.024,-0.03,52518,0.00123,0.00122,93,48301,0
70.16,59146.124,93,70.16,0.01,52620,0.00119,0.00119,93,48324,0
70.165,62967.404,84,70.165,-0.026,52624,0.0011,0.00112,84,48229,0
69.663,57422.363,93,69.663,0.007,52247,0.00119,0.00121,93,48460,0
69.971,57691.906,84,69.971,0.01,52478,0.0012,0.00121,84,48388,0
69.831,58590.245,84,69.831,0.005,52373,0.00118,0.00119,84,48325,0
70.12,60130.689,90,70.12,0.011,52590,0.00114,0.00117,90,48340,0
70.288,55422.91,93,70.288,0.01,52716,0.00109,0.00127,93,48205,0
69.54,49860.709,84,69.54,0.012,52155,0.00106,0.0014,84,48484,0
69.756,39429.832,84,69.756,-0.035,52317,0.00142,0.00177,84,48349,0
69.583,48871.142,84,69.583,0.004,52187,0.00132,0.00143,84,48397,0
69.275,39152.711,84,69.275,0.004,51956,0.00092,0.00177,84,48548,0
69.312,48444.77,82,69.312,0.0,51984,0.00096,0.00143,82,48469,0
70.509,59808.818,102,70.509,0.009,52882,0.00119,0.00118,102,48244,0
69.481,60432.073,84,69.481,0.011,52111,0.00114,0.00115,84,48429,0
69.641,58734.164,93,69.641,0.01,52231,0.0012,0.00119,93,48436,0
69.555,57258.515,87,69.555,0.01,52166,0.00121,0.00122,87,48460,0
69.541,59250.743,84,69.541,0.01,52156,0.00118,0.00118,84,48445,0
69.364,34715.975,90,69.364,0.01,52023,0.00154,0.002,90,48437,0
71.199,62398.192,102,71.199,0.01,53399,0.00114,0.00114,102,48012,0
69.891,60514.124,84,69.891,-0.058,52418,0.00114,0.00116,84,48325,0
70.335,59459.252,94,70.335,-0.059,52751,0.00118,0.00118,94,48212,0
69.863,59346.472,84,69.863,0.009,52397,0.00118,0.00118,84,48388,0
69.619,57762.044,90,69.619,0.006,52214,0.00117,0.00121,90,48397,0
69.576,58019.776,84,69.576,0.012,52182,0.00117,0.0012,84,48484,0
69.472,56751.184,93,69.472,-0.001,52104,0.00119,0.00123,93,48469,0
69.532,56862.255,93,69.532,0.012,52149,0.00122,0.00122,93,48484,0
70.228,58852.318,93,70.228,0.012,52671,0.0012,0.00119,93,48253,0
70.707,60787.382,93,70.707,0.005,53030,0.00116,0.00116,93,48156,0
69.795,59956.315,93,69.795,0.004,52346,0.00115,0.00117,93,48325,0
70.18,63361.843,93,70.18,0.012,52635,0.00109,0.00111,93,48340,0
70.06,62795.709,84,70.06,0.007,52545,0.0011,0.00112,84,48340,0
69.756,62083.181,93,69.756,-0.059,52317,0.00111,0.00113,93,48349,0
69.795,61105.112,84,69.795,0.011,52346,0.0011,0.00114,84,48460,0
69.56,61951.232,84,69.56,0.011,52170,0.0011,0.00112,84,48429,0
69.232,62297.088,75,69.232,0.011,51924,0.001,0.00111,75,48556,0
69.532,61334.302,90,69.532,-0.059,52149,0.00109,0.00114,90,48421,0
69.48,61728.029,84,69.48,0.007,52110,0.00111,0.00113,84,48484,0
69.331,55025.037,84,69.331,0.006,51998,0.00102,0.00126,84,48532,0
69.395,51025.34,102,69.395,0.001,52046,0.00107,0.00136,102,48469,0
69.555,59312.437,84,69.555,0.012,52166,0.00116,0.00117,84,48460,0
69.7,57503.886,84,69.7,-0.059,52275,0.0012,0.00121,84,48397,0
69.555,55885.457,84,69.555,0.007,52166,0.00118,0.00125,84,48508,0
69.395,49472.255,84,69.395,0.012,52046,0.00105,0.0014,84,48445,0
70.336,60261.691,93,70.336,0.001,52752,0.00116,0.00117,93,48268,0
70.832,59935.624,93,70.832,-0.058,53124,0.00118,0.00118,93,48069,0
69.379,58261.189,84,69.379,0.012,52034,0.00116,0.00119,84,48532,0
69.508,60465.926,111,69.508,-0.041,52131,0.00116,0.00115,111,48421,0
70.243,59451.304,93,70.243,0.01,52682,0.00119,0.00118,93,48316,0
70.161,58474.73,93,70.161,0.01,52621,0.0012,0.0012,93,48292,0
69.891,59398.379,93,69.891,-0.018,52418,0.00119,0.00118,93,48325,0
69.876,60825.35,84,69.876,0.01,52407,0.00113,0.00115,84,48388,0
69.984,57633.204,93,69.984,-0.023,52488,0.00121,0.00122,93,48325,0
71.039,60666.271,102,71.039,0.011,53279,0.00117,0.00117,102,48100,0
