Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
151.168,14607.777,1042,137.024,0.0,34256,0.07864,0.01039,1028,13040,1
89.46,3342.089,469,75.124,0.001,18781,0.17914,0.02688,455,12944,1
76.396,2983.849,100,61.916,-0.001,15479,0.15057,0.02571,86,12920,1
105.172,4791.705,533,90.884,0.0,22721,0.14901,0.02204,519,12992,1
168.196,7515.861,2962,154.004,0.0,38501,0.12111,0.02247,2948,13032,1
110.54,6880.663,1042,96.06,0.0,24015,0.09194,0.01613,1028,12936,1
121.556,4718.015,1042,107.532,0.0,26883,0.13395,0.02587,1028,13036,1
85.836,3014.686,469,71.38,0.0,17845,0.13992,0.02859,455,12932,1
85.424,3303.957,469,70.944,0.0,17736,0.10587,0.02596,455,12920,1
85.288,3227.369,469,70.808,0.0,17702,0.12706,0.02653,455,12920,1
77.672,2226.392,100,63.24,0.001,15810,0.149,0.03503,86,12888,1
95.756,3106.491,469,81.468,0.001,20367,0.16356,0.03095,455,12992,1
77.436,2588.855,100,63.052,0.001,15763,0.18009,0.03003,86,12936,1
86.536,2819.812,469,72.152,0.0,18038,0.14542,0.03081,455,12920,1
85.652,2747.317,469,71.22,0.0,17805,0.15558,0.0313,455,12944,1
85.576,2753.465,469,71.096,0.0,17774,0.18062,0.0312,455,12920,1
85.62,3222.199,469,71.14,0.0,17785,0.18526,0.02668,455,12912,1
86.288,2501.412,469,71.904,0.0,17976,0.18637,0.03463,455,12944,1
86.848,2538.535,469,72.512,0.002,18128,0.19498,0.03435,455,12928,1
86.572,3114.969,469,72.188,0.001,18047,0.19389,0.0279,455,12936,1
86.472,2638.504,469,72.136,0.002,18034,0.21003,0.0329,455,12960,1
85.304,3296.408,469,70.824,0.0,17706,0.20538,0.02598,455,12920,1
85.5,3527.034,469,71.02,0.0,17755,0.18891,0.02434,455,12920,1
86.204,2331.358,469,71.724,0.0,17931,0.29339,0.03712,455,12856,1
86.364,2454.302,469,72.076,0.0,18019,0.24537,0.03533,455,13016,1
167.528,7077.423,2962,153.288,0.0,38322,0.17009,0.02377,2948,13024,1
77.404,2703.383,100,62.972,0.0,15743,0.20644,0.02875,86,12928,1
154.836,15944.019,1042,140.74,0.0,35185,0.06504,0.00975,1028,13048,1
85.86,3171.665,469,71.452,0.001,17863,0.19037,0.02718,455,12924,1
95.732,4076.626,506,81.348,0.0,20337,0.17042,0.02358,492,12944,1
95.62,2689.773,469,81.332,0.0,20333,0.23443,0.03569,455,12984,1
77.112,2664.296,100,62.68,0.0,15670,0.17556,0.02906,86,12928,1
85.792,2647.549,469,71.36,0.0,17840,0.1555,0.03253,455,12928,1
86.444,2776.216,469,72.06,0.0,18015,0.15418,0.03126,455,12936,1
164.16,7309.676,2974,149.056,0.0,37264,0.13395,0.02255,2960,12076,1
86.34,2599.907,469,71.956,0.001,17989,0.15844,0.03334,455,12936,1
86.08,2453.487,469,71.648,0.001,17912,0.15255,0.03523,455,12928,1
86.248,2975.741,469,71.864,0.001,17966,0.12652,0.0291,455,12936,1
138.172,7297.338,1030,122.828,0.0,30707,0.10033,0.01901,1016,11440,1
164.436,11073.734,2974,148.9,0.0,37225,0.08568,0.01491,2960,11632,1
84.492,3649.499,469,70.108,0.0,17527,0.12785,0.02324,455,12936,1
140.188,10020.251,1030,124.892,0.0,31223,0.06309,0.01405,1016,11208,1
96.32,3950.045,1042,81.744,-0.001,20436,0.15762,0.02448,1028,12888,1
143.692,10114.593,1042,129.644,0.0,32411,0.08175,0.01426,1028,13024,1
85.316,2688.513,469,70.836,0.0,17709,0.16996,0.03186,455,12920,1
77.24,2844.778,100,62.808,0.001,15702,0.15531,0.02726,86,12928,1
95.152,2596.944,469,80.72,0.001,20180,0.17414,0.03679,455,12880,1
158.892,8999.975,2962,144.7,0.0,36175,0.08663,0.01773,2948,13080,1
86.376,2292.182,469,71.992,0.0,17998,0.22237,0.03783,455,12936,1
86.028,3575.852,469,71.596,0.001,17899,0.18514,0.02415,455,12928,1
85.396,3506.024,469,70.916,0.0,17729,0.19111,0.02445,455,12920,1
86.716,2353.332,469,72.332,-0.001,18083,0.25437,0.037,455,12936,1
86.048,2546.526,469,71.664,0.0,17916,0.2082,0.03393,455,12920,1
160.92,10744.165,2974,145.912,0.0,36478,0.08969,0.01504,2960,12140,1
383.472,23672.8,5538,369.28,0.0,92320,0.06485,0.01626,5524,13076,1
972.44,732956.67,2902,958.44,-0.001,239610,0.0049,0.00133,2888,14016,1
1153.164,1914944.071,4320,1139.164,0.002,284791,0.00349,0.0006,4306,13000,1
1226.532,2552042.413,4320,1212.532,0.002,303133,0.00276,0.00048,4306,13000,1
246.464,11054.9,2902,232.176,0.0,58044,0.19805,0.02238,2888,12984,1
98.812,6059.411,812,84.308,0.001,21077,0.09512,0.01637,798,12884,1
381.456,36829.619,2902,367.312,0.001,91828,0.07576,0.0104,2888,13100,1
779.88,513654.781,4320,765.784,0.0,191446,0.0042,0.00152,4306,13848,1
