Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
365.044,3421.935,7306,351.044,0.001,263283,0.60386,0.10682,7292,39560,1
343.38,4504.906,1134,329.38,0.001,247035,0.19778,0.07633,1120,39560,1
345.225,4498.594,1134,331.225,0.001,248419,0.19475,0.07684,1120,39528,1
342.964,4430.961,1134,328.964,0.004,246723,0.20113,0.07751,1120,39544,1
345.116,4523.551,1135,331.116,0.0,248337,0.19656,0.0764,1121,39544,1
343.887,4504.154,1135,329.887,0.003,247415,0.19813,0.07645,1121,39544,1
341.959,4501.069,1134,327.959,0.004,245969,0.19393,0.07607,1120,39544,1
344.912,4471.599,1134,330.912,0.003,248184,0.19664,0.07724,1120,39544,1
346.165,4433.071,1134,332.165,0.001,249124,0.19895,0.07819,1120,39512,1
341.967,4462.9,1134,327.967,0.0,245975,0.19898,0.07673,1120,39560,1
344.651,4439.547,1135,330.651,0.003,247988,0.20087,0.07774,1121,39544,1
347.292,4426.859,1134,333.292,0.0,249969,0.19781,0.07856,1120,39520,1
348.071,4455.866,1134,334.071,0.0,250553,0.20011,0.07822,1120,39520,1
342.768,4446.433,1134,328.768,0.002,246576,0.20039,0.07719,1120,39544,1
347.217,4472.772,1134,333.217,0.0,249913,0.20174,0.07773,1120,39528,1
345.195,4533.021,1134,331.195,0.004,248396,0.20372,0.07625,1120,39544,1
344.868,4442.484,1134,330.868,0.0,248151,0.20227,0.07773,1120,39536,1
345.193,4481.24,1134,331.193,0.0,248395,0.20058,0.07713,1120,39536,1
346.095,4501.055,1134,332.095,0.003,249071,0.20378,0.07699,1120,39528,1
340.679,4505.606,1135,326.679,0.001,245009,0.20282,0.07571,1121,39560,1
340.147,4489.121,1134,326.147,0.0,244610,0.1986,0.07587,1120,39560,1
347.06,4537.837,1134,333.06,0.001,249795,0.20502,0.07658,1120,39528,1
344.824,4445.573,1134,330.824,0.001,248118,0.21027,0.07767,1120,39536,1
345.183,4530.768,1134,331.183,0.003,248387,0.20573,0.07629,1120,39536,1
341.977,4506.066,1134,327.977,0.003,245983,0.2056,0.07599,1120,39560,1
342.009,4568.477,1134,328.009,0.0,246007,0.20267,0.07496,1120,39544,1
344.799,4456.921,1134,330.799,0.0,248099,0.20874,0.07747,1120,39528,1
341.988,4497.657,1135,327.988,0.002,245991,0.20673,0.07614,1121,39560,1
341.972,4494.097,1134,327.972,0.003,245979,0.20871,0.0762,1120,39560,1
345.193,4481.184,1134,331.193,0.004,248395,0.20797,0.07713,1120,39528,1
346.117,4539.648,1134,332.117,0.004,249088,0.20795,0.07635,1120,39528,1
346.771,4466.249,1134,332.771,0.001,249578,0.21212,0.07775,1120,39536,1
340.567,4509.549,1135,326.567,0.0,244925,0.20731,0.07562,1121,39552,1
344.669,4512.899,1135,330.669,0.002,248002,0.20917,0.07648,1121,39560,1
343.949,4492.392,1134,329.949,0.004,247462,0.20861,0.07666,1120,39528,1
345.619,4534.65,1133,331.619,0.001,248714,0.20942,0.07632,1119,39544,1
344.395,4538.053,1134,330.395,0.004,247796,0.20773,0.07599,1120,39544,1
341.939,4474.821,1134,327.939,0.0,245954,0.2085,0.07652,1120,39544,1
343.492,4513.559,1134,329.492,0.001,247119,0.20741,0.0762,1120,39544,1
