Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
70.218,53946.537,120,70.218,0.004,35109,0.0014,0.0013,120,32160,0
69.638,59313.733,84,69.638,0.011,34819,0.00116,0.00118,84,32296,0
69.816,58320.163,120,69.816,0.001,34908,0.00124,0.0012,120,32217,0
69.544,62005.054,90,69.544,0.011,34772,0.0011,0.00112,90,32320,0
70.084,58730.462,129,70.084,0.011,35042,0.00132,0.0012,129,32248,0
70.7,53692.723,390,70.7,0.012,35350,0.00432,0.00132,390,32088,0
70.016,56651.191,129,70.016,-0.03,35008,0.00128,0.00124,129,32161,0
69.64,60702.101,84,69.64,0.012,34820,0.00112,0.00115,84,32328,0
69.62,56799.084,130,69.62,0.012,34810,0.00134,0.00123,130,32296,0
69.672,59111.395,84,69.672,0.0,34836,0.00116,0.00118,84,32257,0
70.428,57939.395,120,70.428,0.002,35214,0.00128,0.00122,120,32160,0
69.988,60782.386,90,69.988,0.005,34994,0.00118,0.00115,90,32248,0
70.152,58726.619,129,70.152,0.003,35076,0.00132,0.0012,129,32145,0
69.612,49384.293,120,69.612,0.01,34806,0.00505,0.00141,120,32244,0
69.758,57182.626,120,69.758,0.004,34879,0.00129,0.00122,120,32320,0
69.804,59673.677,84,69.804,0.002,34902,0.00114,0.00117,84,32193,0
69.788,58238.103,111,69.788,0.012,34894,0.00123,0.0012,111,32296,0
69.548,59515.069,84,69.548,0.007,34774,0.00112,0.00117,84,32304,0
69.724,55268.782,120,69.724,0.001,34862,0.00132,0.00126,120,32320,0
69.582,58953.907,84,69.582,0.011,34791,0.00116,0.00118,84,32205,0
69.846,57012.861,129,69.846,0.012,34923,0.00136,0.00123,129,32256,0
70.108,47441.432,275,70.108,0.01,35054,0.00614,0.00148,275,32176,0
69.498,51826.585,111,69.498,0.005,34749,0.00127,0.00134,111,32305,0
69.194,54334.409,82,69.194,0.012,34597,0.0011,0.00128,82,32352,0
69.432,53999.403,111,69.432,0.013,34716,0.00132,0.00129,111,32344,0
69.542,59213.91,84,69.542,0.01,34771,0.00113,0.00118,84,32241,0
69.432,55959.972,98,69.432,0.013,34716,0.00128,0.00124,98,32344,0
69.422,58099.169,84,69.422,0.01,34711,0.00112,0.0012,84,32368,0
