Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
207.14,59068.77,1042,193.14,0.0,19314,0.01266,0.00354,1028,5232,1
163.06,6908.169,1042,149.06,0.0,14906,0.13486,0.02384,1028,5232,1
296.32,1742.558,2974,280.4,0.0,28040,1.40283,0.17177,2960,4380,1
185.16,14655.842,1014,171.16,0.001,17116,0.09587,0.01276,1000,5232,1
204.02,1393.124,1042,190.02,0.0,19002,1.33784,0.14793,1028,5200,1
325.1,634.137,2962,311.1,0.001,31110,4.20259,0.51784,2948,5264,1
253.98,1263.384,1514,239.98,0.001,23998,2.00547,0.20306,1500,5280,1
169.14,926.846,1514,155.14,0.0,15514,1.82667,0.18433,1500,5288,1
149.44,498.746,506,135.44,0.0,13544,2.67995,0.30266,492,5264,1
374.26,3220.65,2962,359.6,0.0,35960,1.12163,0.11738,2948,4660,1
160.04,10428.015,1030,143.94,0.0,14394,0.09919,0.0155,1016,4048,1
427.41,1614.877,5538,412.81,0.001,41281,1.77502,0.26734,5524,5076,1
233.97,836.709,2114,219.97,0.001,21997,1.49147,0.28246,2100,5232,1
178.32,15157.22,1042,164.32,0.0,16432,0.08283,0.01188,1028,5232,1
185.86,54728.61,1042,171.86,0.0,17186,0.01081,0.00343,1028,5232,1
162.02,13994.905,1042,148.02,0.0,14802,0.08058,0.01169,1028,5232,1
307.32,1282.627,2962,293.32,0.0,29332,1.65212,0.24202,2948,5264,1
294.98,11742.086,2974,279.06,0.0,27906,0.17392,0.02538,2960,4348,1
214.94,488.996,1030,199.74,0.001,19974,2.38959,0.44399,1016,4600,1
158.34,10128.632,1030,142.18,0.0,14218,0.07788,0.01579,1016,4048,1
149.02,1429.134,506,134.42,0.001,13442,0.78286,0.10533,492,5072,1
277.96,15575.113,1514,263.96,0.001,26396,0.16079,0.01803,1500,5280,1
174.06,877.583,1030,159.22,0.0,15922,1.4082,0.20034,1016,4744,1
172.34,10785.878,1030,155.94,0.001,15594,0.09689,0.01614,1016,4072,1
184.7,1270.928,1042,169.62,0.001,16962,1.34564,0.14679,1028,4824,1
181.54,12432.041,1042,167.54,0.0,16754,0.08091,0.01475,1028,5232,1
238.5,1521.34,2962,224.5,0.0,22450,1.46169,0.15835,2948,5264,1
218.26,486.011,2466,204.26,0.0,20426,2.16479,0.45362,2452,5232,1
186.38,13958.466,1042,172.38,0.001,17238,0.09659,0.01349,1028,5232,1
158.68,7597.776,1042,144.2,0.0,14420,0.11576,0.0211,1028,4960,1
349.22,2142.636,2974,333.78,0.001,33378,1.49664,0.16463,2960,4620,1
180.94,14478.976,1042,166.94,0.001,16694,0.09621,0.01262,1028,5232,1
195.61,402.448,1014,181.61,0.0,18161,2.71955,0.49096,1000,5200,1
282.25,14699.189,2974,266.33,0.001,26633,0.11751,0.0194,2960,4368,1
293.62,4884.834,2962,279.62,0.001,27962,0.58546,0.06072,2948,5272,1
187.48,5771.887,1030,173.0,0.0,17300,0.29965,0.03281,1016,4768,1
176.26,10007.12,1030,160.1,0.0,16010,0.10135,0.01779,1016,4048,1
282.98,16914.949,2962,268.26,0.0,26826,0.1101,0.0169,2948,5000,1
313.29,1824.596,2974,297.49,0.0,29749,1.07591,0.17344,2960,4384,1
284.02,9013.306,1514,270.02,0.0,27002,0.29904,0.03183,1500,5328,1
176.26,6206.93,1030,161.18,0.0,16118,0.25792,0.02868,1016,4432,1
161.4,1706.356,1030,145.12,0.001,14512,0.73273,0.09554,1016,4120,1
223.82,4658.878,1042,209.82,0.0,20982,0.4724,0.04853,1028,5360,1
219.14,13328.127,1042,205.14,0.0,20514,0.09158,0.01661,1028,5232,1
134.36,6340.302,469,120.36,0.001,12036,0.20137,0.02141,455,5200,1
118.0,3277.689,178,104.0,0.0,10400,0.24057,0.03636,164,5200,1
116.4,2923.353,178,102.4,0.001,10240,0.26449,0.04022,164,5200,1
123.41,5748.599,469,109.41,0.001,10941,0.17203,0.02168,455,5232,1
210.87,121130.482,1042,196.87,0.001,19687,0.00355,0.00176,1028,5312,1
221.14,73280.247,1042,207.14,0.001,20714,0.00664,0.00305,1028,5216,1
122.86,3513.628,469,108.86,0.001,10886,0.19716,0.03532,455,5200,1
129.82,4492.912,469,115.82,0.003,11582,0.1165,0.02919,455,5200,1
118.96,3345.826,178,104.96,0.003,10496,0.16176,0.03591,164,5200,1
150.46,7024.552,1042,136.46,0.001,13646,0.11136,0.02164,1028,5244,1
181.4,19411.408,1042,167.4,0.003,16740,0.04451,0.00944,1028,5296,1
223.84,81941.048,1042,209.84,0.001,20984,0.00669,0.00276,1028,5232,1
116.88,3561.353,178,102.88,0.002,10288,0.18047,0.03315,164,5200,1
135.64,5484.954,469,121.64,0.002,12164,0.19684,0.02498,455,5200,1
120.72,2903.847,194,106.72,0.002,10672,0.25916,0.04199,180,5200,1
122.82,5117.558,1042,108.46,0.0,10846,0.15614,0.02424,1028,5160,1
199.68,94667.823,1042,185.68,0.001,18568,0.00373,0.00213,1028,5328,1
302.56,25761.473,1042,288.56,0.0,28856,0.05644,0.01186,1028,5512,1
138.32,6718.895,914,124.32,0.003,12432,0.15164,0.02079,900,5200,1
243.65,32891.628,2950,232.26,0.0,23226,0.04436,0.00748,3121,5256,1
260.97,21727.764,2950,249.08,0.0,24908,0.10108,0.01213,3121,4916,1
298.22,70319.648,2974,282.84,0.0,28284,0.0103,0.00428,2960,4672,1
137.88,3521.161,469,123.88,0.003,12388,0.23504,0.03955,455,5200,1
113.69,4434.878,194,99.69,0.001,9969,0.19227,0.02589,180,5216,1
179.91,12546.358,1042,165.91,0.003,16591,0.09585,0.01448,1028,5292,1
326.06,20226.997,1042,312.06,0.002,31206,0.05366,0.01628,1028,5264,1
159.96,297489.306,914,145.96,-0.001,14596,0.00231,0.00054,900,5620,1
112.24,2691.483,178,98.24,0.0,9824,0.21101,0.04212,164,5200,1
137.08,7613.322,469,123.08,0.002,12308,0.10834,0.01819,455,5200,1
118.32,2851.554,178,104.32,0.004,10432,0.21375,0.04191,164,5200,1
172.3,29554.893,1042,158.3,0.001,15830,0.01726,0.00589,1028,5232,1
