Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
59.03,1163.61,98,59.03,0.034,5903,0.17006,0.05124,98,5011,1
71.2,56675.263,82,71.2,0.027,7120,0.00125,0.00127,82,6600,1
72.94,49193.706,93,72.94,0.034,7294,0.00145,0.0015,93,6600,1
73.02,48565.386,84,73.02,0.021,7302,0.00147,0.00152,84,6600,1
72.84,50447.406,93,72.84,0.02,7284,0.00146,0.00146,93,6600,1
72.66,51732.976,84,72.66,0.02,7266,0.00138,0.00142,84,6600,1
71.94,56603.774,84,71.94,0.03,7194,0.00123,0.00128,84,6600,1
71.37,61276.53,84,71.37,0.016,7137,0.00116,0.00118,84,6592,1
68.82,57158.994,74,68.82,0.018,6882,0.00116,0.00122,74,6480,1
69.16,55576.985,82,69.16,0.012,6916,0.00127,0.00126,82,6480,1
69.43,56433.849,84,69.43,0.012,6943,0.00123,0.00124,84,6456,1
69.81,52961.794,84,69.81,0.012,6981,0.0013,0.00133,84,6456,1
69.37,58681.713,75,69.37,0.011,6937,0.00115,0.00119,75,6417,1
69.63,54390.364,84,69.63,0.022,6963,0.00127,0.00129,84,6456,1
69.54,56289.461,84,69.54,0.012,6954,0.00125,0.00125,84,6456,1
69.32,58030.706,75,69.32,0.015,6932,0.00118,0.00121,75,6488,1
68.89,55174.678,74,68.89,0.03,6889,0.00118,0.00126,74,6488,1
68.92,53021.502,82,68.92,0.001,6892,0.0013,0.00131,82,6456,1
69.48,54370.026,84,69.48,0.012,6948,0.00126,0.00129,84,6480,1
69.7,53564.704,84,69.7,0.012,6970,0.00127,0.00131,84,6480,1
69.27,56491.139,75,69.27,0.029,6927,0.00114,0.00124,75,6456,1
69.7,52794.231,84,69.7,0.023,6970,0.00131,0.00133,84,6480,1
69.36,53813.329,84,69.36,0.011,6936,0.00122,0.0013,84,6456,1
69.3,54671.968,84,69.3,0.016,6930,0.00122,0.00128,84,6496,1
68.98,53140.432,82,68.98,0.012,6898,0.00131,0.00131,82,6480,1
69.08,52536.315,82,69.08,0.012,6908,0.00129,0.00133,82,6456,1
69.52,55321.248,75,69.52,0.011,6952,0.00129,0.00127,75,6480,1
69.55,54307.935,84,69.55,0.027,6955,0.00129,0.00129,84,6417,1
69.27,56964.524,75,69.27,0.01,6927,0.00122,0.00123,75,6456,1
72.12,32484.731,399,72.12,0.016,7212,0.0096,0.00224,399,6384,1
69.36,56104.703,87,69.36,0.01,6936,0.0012,0.00125,87,6472,1
71.93,59589.098,98,71.93,0.022,7193,0.00119,0.00122,98,6336,1
73.15,59827.592,93,73.15,0.022,7315,0.00126,0.00124,93,6336,1
73.15,59969.831,120,73.15,0.011,7315,0.00123,0.00123,120,6336,1
73.24,58944.251,93,73.24,0.018,7324,0.00123,0.00126,93,6336,1
72.95,62184.072,102,72.95,0.012,7295,0.00119,0.00118,102,6360,1
73.24,60562.46,93,73.24,0.012,7324,0.00124,0.00122,93,6336,1
73.08,59201.892,93,73.08,0.022,7308,0.00125,0.00125,93,6312,1
73.33,58542.232,102,73.33,0.022,7333,0.00127,0.00127,102,6336,1
70.4,58549.568,93,70.4,0.012,7040,0.00122,0.00121,93,6424,1
71.43,53171.85,93,71.43,0.026,7143,0.00136,0.00136,93,6384,1
71.47,56859.859,102,71.47,0.011,7147,0.0013,0.00127,102,6408,1
71.56,56905.656,93,71.56,0.017,7156,0.00126,0.00127,93,6408,1
70.98,58466.912,84,70.98,-0.019,7098,0.00126,0.00123,84,6321,1
71.29,58374.138,93,71.29,0.012,7129,0.00126,0.00123,93,6408,1
71.38,58027.331,93,71.38,0.011,7138,0.00124,0.00124,93,6408,1
71.47,54704.243,84,71.47,0.022,7147,0.00134,0.00132,84,6392,1
68.81,49876.776,74,68.81,0.012,6881,0.00113,0.00139,74,6488,1
68.92,49348.418,74,68.92,0.013,6892,0.00126,0.00141,74,6480,1
69.2,49374.612,75,69.2,0.029,6920,0.00115,0.00142,75,6456,1
69.52,49540.722,75,69.52,0.03,6952,0.00106,0.00142,75,6480,1
69.43,49361.914,75,69.43,0.029,6943,0.00111,0.00142,75,6480,1
69.27,49188.011,75,69.27,0.031,6927,0.00112,0.00142,75,6456,1
69.52,49307.063,75,69.52,0.016,6952,0.00116,0.00142,75,6480,1
69.55,57215.015,82,69.55,0.011,6955,0.00119,0.00123,82,6448,1
70.44,54990.866,90,70.44,0.013,7044,0.00128,0.00129,90,6408,1
71.36,53984.129,93,71.36,0.022,7136,0.00131,0.00134,93,6432,1
70.93,55431.385,84,70.93,0.026,7093,0.00128,0.00129,84,6408,1
70.51,58063.507,84,70.51,-0.031,7051,0.00124,0.00123,84,6345,1
71.0,56865.054,84,71.0,-0.084,7100,0.00124,0.00126,84,6432,1
70.84,57536.895,84,70.84,-0.001,7084,0.00125,0.00124,84,6408,1
70.73,57626.815,84,70.73,0.022,7073,0.0012,0.00124,84,6432,1
69.31,56817.064,84,69.31,0.022,6931,0.0012,0.00123,84,6448,1
70.03,51964.916,98,70.03,0.026,7003,0.00131,0.00136,98,6432,1
70.37,55554.678,84,70.37,0.018,7037,0.00126,0.00128,84,6432,1
70.35,57021.739,84,70.35,0.012,7035,0.00124,0.00125,84,6456,1
74.0,30873.34,552,74.0,0.021,7400,0.01094,0.00242,552,6288,1
70.66,49781.247,84,70.66,0.022,7066,0.00143,0.00143,84,6408,1
70.65,43415.473,84,70.65,0.02,7065,0.0015,0.00164,84,6472,1
68.7,21570.739,74,68.7,0.086,6870,0.00073,0.00322,74,6456,1
68.87,21631.316,74,68.87,0.062,6887,0.00119,0.00322,74,6417,1
69.25,21851.147,75,69.25,0.077,6925,0.00089,0.0032,75,6464,1
61.85,47720.083,181,61.85,-0.037,6185,0.00093,0.00131,181,2168,1
62.4,43658.651,338,62.4,-0.072,6240,0.00091,0.00144,338,1616,1
64.31,51120.014,330,64.31,0.0,6431,0.00242,0.00127,330,2344,1
69.43,37160.336,75,69.43,0.068,6943,0.00073,0.00189,75,6480,1
69.52,37252.769,75,69.52,0.063,6952,0.00081,0.00189,75,6480,1
69.27,37532.51,75,69.27,0.087,6927,0.00074,0.00186,75,6456,1
69.37,51474.407,82,69.37,0.031,6937,0.00113,0.00136,82,6472,1
70.04,53656.93,84,70.04,0.012,7004,0.0013,0.00132,84,6432,1
70.64,54289.601,84,70.64,0.005,7064,0.00135,0.00131,84,6432,1
70.37,55860.733,84,70.37,0.026,7037,0.00122,0.00127,84,6432,1
70.2,59779.786,84,70.2,0.022,7020,0.00115,0.00119,84,6393,1
70.28,56905.5,84,70.28,0.012,7028,0.00118,0.00125,84,6432,1
70.28,57410.327,84,70.28,0.01,7028,0.00121,0.00124,84,6432,1
70.46,54648.538,84,70.46,0.011,7046,0.00131,0.0013,84,6432,1
71.2,60418.346,90,71.2,0.012,7120,0.00121,0.00119,90,6400,1
72.55,55914.36,129,72.55,0.0,7255,0.00139,0.00131,129,6076,1
74.48,49707.349,102,74.48,0.011,7448,0.00153,0.00151,102,6236,1
74.65,48466.473,102,74.65,0.012,7465,0.00161,0.00156,102,6264,1
74.63,48187.87,102,74.63,0.004,7463,0.00159,0.00156,102,6288,1
75.08,48168.963,102,75.08,0.012,7508,0.00159,0.00157,102,6288,1
74.45,48307.768,102,74.45,0.011,7445,0.00156,0.00156,102,6288,1
69.54,44621.545,93,69.54,0.0,6954,0.00159,0.00157,93,6448,1
69.89,43976.442,84,69.89,0.013,6989,0.00164,0.00161,84,6432,1
70.4,42959.311,84,70.4,0.014,7040,0.00166,0.00166,84,6369,1
70.55,43132.7,84,70.55,0.016,7055,0.00165,0.00165,84,6432,1
70.73,41062.171,102,70.73,0.004,7073,0.0018,0.00174,102,6432,1
70.64,42509.147,84,70.64,0.01,7064,0.00169,0.00168,84,6432,1
69.28,42760.945,84,69.28,0.019,6928,0.00167,0.00164,84,6472,1
69.4,42049.393,82,69.4,0.023,6940,0.00168,0.00167,82,6456,1
69.81,43998.084,84,69.81,0.007,6981,0.00164,0.0016,84,6428,1
69.77,41476.435,84,69.77,0.012,6977,0.00173,0.0017,84,6380,1
69.99,42053.969,84,69.99,-0.002,6999,0.00171,0.00168,84,6456,1
69.99,41903.405,84,69.99,0.022,6999,0.00171,0.00169,84,6456,1
70.13,43378.487,84,70.13,0.011,7013,0.00166,0.00163,84,6424,1
70.6,44365.405,90,70.6,0.012,7060,0.00162,0.00161,90,6408,1
71.11,44252.083,84,71.11,0.016,7111,0.00164,0.00162,84,6408,1
71.12,45286.96,93,71.12,0.018,7112,0.00161,0.00159,93,6369,1
71.04,43381.617,84,71.04,0.022,7104,0.00167,0.00165,84,6384,1
