Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
50.06,3077.445,60,50.06,5.788,2503,0.00179,0.0166,60,2061,1
68.0,801.385,98,68.0,0.034,3400,0.23773,0.08658,98,2950,1
71.28,57130.949,82,71.28,0.027,3564,0.00124,0.00127,82,3300,1
71.12,56249.802,82,71.12,0.027,3556,0.00127,0.00129,82,3300,1
72.68,49388.421,84,72.68,0.035,3634,0.00145,0.0015,84,3300,1
73.2,49027.488,93,73.2,0.034,3660,0.00147,0.00152,93,3300,1
73.2,48197.848,84,73.2,0.033,3660,0.00149,0.00155,84,3300,1
72.84,48963.459,84,72.84,0.021,3642,0.00148,0.00152,84,3300,1
73.2,48790.242,93,73.2,0.02,3660,0.00155,0.00153,93,3300,1
72.48,52255.162,84,72.48,0.02,3624,0.00138,0.00142,84,3300,1
73.02,49446.754,84,73.02,0.02,3651,0.00147,0.00151,84,3300,1
72.3,54315.979,84,72.3,0.032,3615,0.0013,0.00136,84,3300,1
72.12,55225.435,84,72.12,0.057,3606,0.00127,0.00133,84,3300,1
71.76,58113.733,84,71.76,0.03,3588,0.0012,0.00126,84,3300,1
71.94,58378.642,84,71.94,0.03,3597,0.0012,0.00126,84,3300,1
70.8,64602.077,84,70.8,0.016,3540,0.00113,0.00112,84,3292,1
68.98,57532.236,74,68.98,0.018,3449,0.00118,0.00122,74,3252,1
68.66,59052.206,74,68.66,0.029,3433,0.00115,0.00119,74,3228,1
68.82,57580.321,74,68.82,0.012,3441,0.00123,0.00122,74,3228,1
69.5,56386.707,82,69.5,0.012,3475,0.0013,0.00126,82,3252,1
69.32,56352.226,84,69.32,0.029,3466,0.00122,0.00126,84,3228,1
69.54,56579.825,84,69.54,0.012,3477,0.00124,0.00125,84,3228,1
69.9,50109.682,84,69.9,0.022,3495,0.00138,0.00142,84,3228,1
69.72,56221.272,84,69.72,0.012,3486,0.00124,0.00127,84,3228,1
69.06,59797.385,75,69.06,0.011,3453,0.00111,0.00118,75,3165,1
69.68,59968.673,75,69.68,0.03,3484,0.00119,0.00119,75,3252,1
69.72,52983.555,84,69.72,0.033,3486,0.0013,0.00134,84,3228,1
69.54,55930.895,84,69.54,0.022,3477,0.00125,0.00127,84,3228,1
69.54,56084.264,84,69.54,0.028,3477,0.00125,0.00127,84,3228,1
69.54,56523.718,84,69.54,0.012,3477,0.00127,0.00126,84,3228,1
69.68,58748.145,75,69.68,0.03,3484,0.0012,0.00121,75,3252,1
68.96,59719.071,75,68.96,0.015,3448,0.00116,0.00118,75,3236,1
68.96,54482.824,74,68.96,0.03,3448,0.00114,0.00129,74,3260,1
68.82,55940.304,74,68.82,0.031,3441,0.00122,0.00126,74,3228,1
68.82,54402.302,82,68.82,0.001,3441,0.00129,0.00129,82,3228,1
69.02,51738.355,82,69.02,0.033,3451,0.00132,0.00136,82,3228,1
69.6,57243.433,75,69.6,0.023,3480,0.00122,0.00124,75,3252,1
69.36,53888.587,84,69.36,0.012,3468,0.00131,0.00131,84,3228,1
69.36,55573.361,75,69.36,0.012,3468,0.00125,0.00127,75,3228,1
70.04,53971.581,84,70.04,0.021,3502,0.0013,0.00132,84,3252,1
69.18,57534.93,75,69.18,0.029,3459,0.00112,0.00123,75,3228,1
69.36,55539.541,75,69.36,0.03,3468,0.00116,0.00127,75,3228,1
69.86,55484.076,84,69.86,0.023,3493,0.00128,0.00128,84,3252,1
69.54,52354.996,84,69.54,0.031,3477,0.00134,0.00136,84,3228,1
69.54,54431.034,84,69.54,0.018,3477,0.00123,0.0013,84,3228,1
69.18,55434.469,75,69.18,0.011,3459,0.00121,0.00127,75,3228,1
69.68,55115.245,75,69.68,0.017,3484,0.00125,0.00129,75,3252,1
68.92,54256.609,84,68.92,0.016,3446,0.00121,0.0013,84,3244,1
69.3,54340.155,82,69.3,0.012,3465,0.00132,0.0013,82,3252,1
68.66,54021.306,74,68.66,0.012,3433,0.00132,0.0013,74,3228,1
69.14,53256.717,82,69.14,0.013,3457,0.00131,0.00132,82,3228,1
69.02,53846.154,82,69.02,0.012,3451,0.00128,0.00131,82,3228,1
69.68,54106.1,75,69.68,0.029,3484,0.00129,0.00131,75,3252,1
69.36,56625.955,75,69.36,0.011,3468,0.0013,0.00125,75,3228,1
69.54,53555.751,84,69.54,0.027,3477,0.00135,0.00132,84,3228,1
69.56,55123.227,75,69.56,0.029,3478,0.00124,0.00129,75,3189,1
69.18,57343.214,75,69.18,0.01,3459,0.00123,0.00123,75,3228,1
69.36,56619.484,75,69.36,0.01,3468,0.00122,0.00125,75,3228,1
69.86,55563.509,84,69.86,0.025,3493,0.00137,0.00128,84,3252,1
74.38,23743.703,399,74.38,0.016,3719,0.01358,0.0032,399,3132,1
69.54,54193.488,84,69.54,0.016,3477,0.00123,0.00131,84,3228,1
69.18,61195.244,87,69.18,0.01,3459,0.00116,0.00115,87,3244,1
72.24,60177.935,98,72.24,0.026,3612,0.00119,0.00122,98,3180,1
71.62,61740.315,90,71.62,0.022,3581,0.00119,0.00118,90,3156,1
73.4,59499.684,93,73.4,0.022,3670,0.00131,0.00126,93,3180,1
72.9,60187.249,93,72.9,0.023,3645,0.00122,0.00124,93,3156,1
73.58,61588.683,120,73.58,0.011,3679,0.00122,0.00122,120,3180,1
72.72,60696.102,93,72.72,0.022,3636,0.00125,0.00122,93,3156,1
73.22,60060.701,93,73.22,0.022,3661,0.00125,0.00124,93,3180,1
73.26,57924.033,93,73.26,0.018,3663,0.00123,0.00129,93,3156,1
72.86,66202.66,93,72.86,0.012,3643,0.00113,0.00112,93,3180,1
73.04,61774.756,102,73.04,0.014,3652,0.00125,0.00121,102,3180,1
72.9,61018.481,93,72.9,0.022,3645,0.00124,0.00122,93,3156,1
73.58,60263.067,93,73.58,0.012,3679,0.00126,0.00125,93,3180,1
72.72,62881.552,93,72.72,0.022,3636,0.00123,0.00118,93,3156,1
73.44,58950.072,93,73.44,0.022,3672,0.00126,0.00127,93,3156,1
73.22,60122.84,93,73.22,0.027,3661,0.0012,0.00124,93,3180,1
73.44,57099.317,102,73.44,0.022,3672,0.00134,0.00131,102,3156,1
70.9,62771.138,93,70.9,0.025,3545,0.00119,0.00115,93,3244,1
69.9,56089.615,82,69.9,0.012,3495,0.00126,0.00127,82,3180,1
71.26,51773.493,83,71.26,0.031,3563,0.00136,0.0014,83,3204,1
71.6,54691.558,93,71.6,0.026,3580,0.00136,0.00134,93,3180,1
71.38,58772.19,93,71.38,0.011,3569,0.00127,0.00124,93,3204,1
71.56,57282.828,102,71.56,0.018,3578,0.00135,0.00127,102,3204,1
71.74,56880.53,93,71.74,0.023,3587,0.00129,0.00129,93,3204,1
71.38,59261.104,84,71.38,0.017,3569,0.00123,0.00123,84,3204,1
70.4,58652.981,84,70.4,-0.019,3520,0.00126,0.00122,84,3117,1
71.56,58642.279,84,71.56,0.013,3578,0.00128,0.00125,84,3204,1
71.38,59676.287,93,71.38,0.018,3569,0.0012,0.00122,93,3204,1
71.2,59565.639,84,71.2,0.012,3560,0.00133,0.00122,84,3204,1
71.2,61116.929,93,71.2,0.011,3560,0.00123,0.00119,93,3204,1
71.56,57587.073,93,71.56,0.03,3578,0.00126,0.00127,93,3204,1
71.74,56261.371,84,71.74,0.022,3587,0.00132,0.0013,84,3204,1
71.2,53932.857,84,71.2,0.022,3560,0.00138,0.00135,84,3188,1
68.8,50643.347,74,68.8,0.027,3440,0.00111,0.00139,74,3260,1
68.82,49837.063,74,68.82,0.012,3441,0.00117,0.00141,74,3228,1
69.16,50947.344,74,69.16,0.013,3458,0.00125,0.00139,74,3252,1
68.68,48513.103,74,68.68,0.018,3434,0.00129,0.00144,74,3228,1
69.22,50287.69,75,69.22,0.029,3461,0.00095,0.0014,75,3228,1
69.18,50081.805,75,69.18,0.03,3459,0.00133,0.00141,75,3228,1
69.68,49270.279,75,69.68,0.038,3484,0.00106,0.00144,75,3252,1
69.36,50474.472,75,69.36,0.03,3468,0.00109,0.0014,75,3228,1
69.18,50391.888,75,69.18,0.029,3459,0.0011,0.0014,75,3228,1
69.68,48426.554,75,69.68,0.03,3484,0.00113,0.00147,75,3252,1
69.36,49856.956,75,69.36,0.031,3468,0.00111,0.00142,75,3228,1
69.18,50504.461,75,69.18,0.031,3459,0.00113,0.0014,75,3228,1
69.68,48288.958,75,69.68,0.031,3484,0.00122,0.00147,75,3252,1
69.36,50417.969,75,69.36,0.016,3468,0.0011,0.0014,75,3228,1
69.34,57909.77,82,69.34,0.012,3467,0.00116,0.00122,82,3244,1
69.76,56558.188,82,69.76,0.011,3488,0.00124,0.00126,82,3204,1
69.94,55717.541,82,69.94,0.013,3497,0.00125,0.00128,82,3204,1
70.94,54319.362,90,70.94,0.027,3547,0.00131,0.00133,90,3204,1
71.2,52954.914,93,71.2,0.028,3560,0.00128,0.00137,93,3204,1
71.52,55100.154,84,71.52,0.022,3576,0.00136,0.00132,84,3228,1
71.02,54582.904,84,71.02,0.058,3551,0.00132,0.00133,84,3204,1
70.84,57350.108,84,70.84,0.026,3542,0.00125,0.00126,84,3204,1
70.54,57898.452,84,70.54,-0.031,3527,0.00126,0.00124,84,3141,1
70.48,58258.526,84,70.48,0.022,3524,0.00124,0.00123,84,3204,1
71.34,56001.256,84,71.34,-0.084,3567,0.00129,0.0013,84,3228,1
70.66,58288.788,84,70.66,0.023,3533,0.00121,0.00124,84,3204,1
70.66,60539.077,84,70.66,0.022,3533,0.00122,0.00119,84,3204,1
71.02,56903.404,84,71.02,-0.001,3551,0.0013,0.00127,84,3204,1
70.48,58653.174,84,70.48,0.022,3524,0.0012,0.00123,84,3204,1
70.98,58371.711,84,70.98,0.022,3549,0.00123,0.00124,84,3228,1
69.34,58816.544,84,69.34,0.026,3467,0.00116,0.0012,84,3244,1
