Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
82.5,1443.183,100,66.1,0.003,661,0.10944,0.06352,86,400,1
92.0,1749.345,100,76.8,0.004,768,0.14507,0.05843,86,400,1
111.9,2694.483,347,94.3,0.003,943,0.08625,0.04614,333,400,1
69.0,16328.656,100,50.8,0.003,508,0.01207,0.0047,86,400,1
88.6,1343.964,100,73.4,0.022,734,0.13832,0.07325,86,412,1
78.5,1006.215,100,61.5,0.003,615,0.16386,0.08668,86,400,1
96.6,7125.943,100,82.6,0.004,826,0.02761,0.01506,86,412,1
64.0,310.168,100,45.0,0.004,450,0.60559,0.22927,86,400,1
72.9,2416.812,100,57.2,0.004,572,0.08486,0.03352,86,448,1
70.5,698.771,100,52.3,0.003,523,0.32285,0.1121,86,400,1
78.0,80536.913,100,61.6,0.003,616,0.00301,0.00108,86,400,1
65.0,11626.867,85,46.2,0.003,462,0.01524,0.00621,71,400,1
75.5,784.708,100,58.5,0.003,585,0.30551,0.1069,86,400,1
74.5,765.864,100,56.9,0.001,569,0.12983,0.10808,86,400,1
87.5,64428.245,100,72.3,0.003,723,0.00433,0.00151,86,400,1
74.0,33310.826,100,57.0,0.003,570,0.00715,0.00247,86,400,1
66.5,49230.086,100,47.7,0.001,477,0.00411,0.0015,86,400,1
60.0,1553.237,60,40.0,0.001,400,0.12357,0.04292,40,400,1
132.6,211.955,406,115.4,0.003,1154,1.83936,0.69512,392,400,1
71.0,254.524,100,55.3,0.003,553,0.6005,0.30995,86,460,1
126.9,611.118,361,109.9,0.05,1099,0.41069,0.23072,347,408,1
114.3,1459.327,346,97.3,0.003,973,0.24461,0.08703,332,400,1
99.0,1389.803,321,82.4,0.071,824,0.11611,0.07915,307,424,1
62.4,278.515,66,45.3,0.004,453,0.72348,0.24894,52,448,1
74.5,193.618,100,56.9,0.003,569,1.11816,0.42753,86,400,1
74.5,597.029,100,57.0,0.003,570,0.22463,0.13865,86,400,1
66.4,153.097,100,49.8,0.004,498,1.37326,0.4819,86,448,1
67.5,7986.464,85,49.3,0.0,493,0.02089,0.00939,71,400,1
68.0,731.615,100,49.2,0.003,492,0.15224,0.10327,86,400,1
61.2,165.408,66,42.4,0.0,424,1.22497,0.4111,52,424,1
394.1,116439.166,1514,378.3,0.038,3783,0.0096,0.00376,1500,436,1
273.5,52739.158,651,257.7,0.019,2577,0.00925,0.00576,637,412,1
756.2,138060.723,1669,739.8,0.063,7398,0.01505,0.00609,1655,400,1
179.8,6290.893,827,163.8,0.077,1638,0.03499,0.03176,813,416,1
415.2,54456.03,1597,398.8,0.001,3988,0.01492,0.00847,1583,424,1
630.6,68706.282,1514,615.4,0.039,6154,0.0247,0.0102,1500,412,1
1369.8,159892.611,2974,1354.0,0.048,13540,0.02822,0.00952,2960,400,1
1079.0,11741022.851,2974,1062.0,0.007,10620,7e-05,0.0001,2960,400,1
999.6,177754.068,4434,983.2,0.035,9832,0.01265,0.00625,4420,412,1
71.5,173.977,100,53.9,0.003,539,1.33247,0.45664,86,400,1
109.0,221.842,346,92.2,0.001,922,1.43917,0.54593,332,424,1
144.0,279.199,866,126.8,0.094,1268,1.61578,0.57307,852,412,1
140.6,925.878,406,124.2,0.017,1242,0.38556,0.16873,392,400,1
69.8,374.866,100,53.2,29.946,532,0.31371,0.20689,86,436,1
66.7,812.362,100,49.1,0.003,491,0.21245,0.09123,86,400,1
221.2,15602.737,1514,204.4,0.004,2044,0.04568,0.01575,1500,400,1
591.4,4675098.814,1410,574.4,0.003,5744,0.00011,0.00014,1396,400,1
316.4,915244.432,979,298.4,0.002,2984,0.00045,0.00038,965,400,1
72.1,176.878,140,55.7,0.004,557,1.15633,0.45292,126,424,1
60.0,2690582.96,60,44.0,0.001,440,2e-05,2e-05,44,440,1
66.5,3883.484,100,49.3,0.001,493,0.04483,0.01903,86,416,1
107.9,6408.277,347,91.7,0.003,917,0.04611,0.01871,333,420,1
60.0,2575107.296,60,44.0,0.001,440,2e-05,3e-05,44,440,1
60.0,5508.984,60,44.0,0.003,440,0.03623,0.0121,44,440,1
60.0,2553191.489,60,44.0,0.001,440,2e-05,3e-05,44,440,1
60.0,39161.935,60,44.0,0.002,440,0.00504,0.0017,44,440,1
60.0,2521008.403,60,44.0,0.001,440,2e-05,3e-05,44,440,1
60.0,2542372.881,60,44.0,0.003,440,2e-05,3e-05,44,440,1
60.0,2926829.268,60,44.0,0.002,440,2e-05,2e-05,44,440,1
60.0,3141361.257,60,44.0,0.002,440,2e-05,2e-05,44,440,1
60.0,6469.84,60,44.0,0.003,440,0.03084,0.0103,44,440,1
60.0,39100.684,60,44.0,0.003,440,0.00504,0.0017,44,440,1
60.0,2702702.703,60,44.0,0.001,440,2e-05,2e-05,44,440,1
60.0,2884615.385,60,44.0,0.002,440,2e-05,2e-05,44,440,1
60.0,2575107.296,60,44.0,0.001,440,2e-05,3e-05,44,440,1
60.0,2970297.03,60,44.0,0.001,440,2e-05,2e-05,44,440,1
60.0,6470.747,60,44.0,0.003,440,0.03085,0.0103,44,440,1
60.0,2727272.727,60,44.0,0.001,440,2e-05,2e-05,44,440,1
60.0,39019.315,60,44.0,0.003,440,0.00505,0.00171,44,440,1
60.0,2714932.127,60,44.0,0.003,440,2e-05,2e-05,44,440,1
60.0,2752293.578,60,44.0,0.003,440,2e-05,2e-05,44,440,1
