Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
88.8,1963.005,347,72.28,0.003,3614,0.10312,0.04616,333,2012,1
76.5,878.763,100,59.72,0.003,2986,0.30028,0.08883,86,2060,1
76.1,1863.809,100,59.1,0.001,2955,0.14489,0.04166,86,2000,1
80.82,426.804,406,63.08,0.001,3154,0.83509,0.19323,392,2060,1
95.42,430.037,361,78.36,0.003,3918,0.61554,0.22642,347,2080,1
67.52,326.708,100,49.54,0.0,2477,0.78245,0.21089,86,2072,1
403.76,37179.664,1669,387.68,0.001,19384,0.02059,0.01108,1655,2088,1
830.1,8601.753,4434,813.7,0.003,40685,0.57465,0.09847,4420,2024,1
106.02,301.203,866,89.1,0.001,4455,1.00178,0.35917,852,2072,1
252.22,2986.107,1514,235.38,0.001,11769,0.50411,0.08619,1500,2064,1
70.88,2889.886,347,54.6,0.001,2730,0.1141,0.02503,333,2156,1
60.0,184626.746,60,44.0,0.001,2200,0.00216,0.00033,44,2200,1
60.0,27549.727,60,44.0,0.001,2200,0.01335,0.00222,44,2200,1
60.0,27551.751,60,44.0,0.001,2200,0.01335,0.00222,44,2200,1
60.0,27551.245,60,44.0,0.001,2200,0.01335,0.00222,44,2200,1
60.0,32016.392,60,44.0,0.001,2200,0.01322,0.00191,44,2200,1
60.0,27563.143,60,44.0,0.0,2200,0.01335,0.00222,44,2200,1
60.0,183947.514,60,44.0,0.0,2200,0.00216,0.00033,44,2200,1
60.0,27538.347,60,44.0,0.001,2200,0.01336,0.00222,44,2200,1
60.0,27545.427,60,44.0,0.0,2200,0.01335,0.00222,44,2200,1
60.0,31999.317,60,44.0,0.0,2200,0.01323,0.00191,44,2200,1
60.0,27517.129,60,44.0,0.0,2200,0.01339,0.00222,44,2200,1
60.0,184343.124,60,44.0,0.001,2200,0.00216,0.00033,44,2200,1
60.0,27566.182,60,44.0,0.001,2200,0.01335,0.00222,44,2200,1
60.0,27556.307,60,44.0,0.0,2200,0.01335,0.00222,44,2200,1
