Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
68.84,42240.644,74,68.84,0.012,6884,0.00099,0.00165,74,6480,1
68.76,41834.487,74,68.76,0.061,6876,0.00104,0.00166,74,6456,1
69.34,43212.185,75,69.34,0.061,6934,0.00089,0.00162,75,6417,1
69.52,42527.941,75,69.52,0.031,6952,0.0008,0.00165,75,6480,1
69.43,42501.224,75,69.43,0.061,6943,0.00086,0.00165,75,6480,1
69.52,42572.214,75,69.52,0.06,6952,0.00093,0.00165,75,6480,1
69.05,60591.967,82,69.05,0.012,6905,0.00108,0.00115,82,6472,1
69.28,58530.816,84,69.28,0.02,6928,0.00118,0.0012,84,6432,1
69.9,60805.874,84,69.9,0.012,6990,0.00111,0.00116,84,6456,1
69.81,61841.149,84,69.81,0.012,6981,0.00114,0.00114,84,6456,1
69.9,61297.508,84,69.9,0.012,6990,0.00111,0.00115,84,6456,1
69.99,59687.364,93,69.99,0.022,6999,0.00109,0.00118,93,6456,1
69.9,60683.931,84,69.9,0.022,6990,0.00109,0.00116,84,6456,1
69.9,60439.418,84,69.9,0.022,6990,0.00113,0.00117,84,6456,1
69.51,66570.257,84,69.51,0.015,6951,0.00103,0.00105,84,6496,1
69.12,66134.681,82,69.12,0.012,6912,0.00107,0.00106,82,6456,1
69.49,61819.993,84,69.49,0.012,6949,0.00116,0.00114,84,6432,1
70.08,62768.702,84,70.08,0.008,7008,0.00115,0.00113,84,6456,1
70.2,60766.068,84,70.2,0.022,7020,0.00117,0.00117,84,6393,1
70.28,58033.244,102,70.28,0.011,7028,0.00122,0.00122,102,6432,1
70.17,60336.896,84,70.17,0.022,7017,0.00114,0.00117,84,6456,1
70.37,58962.521,84,70.37,0.011,7037,0.0012,0.00121,84,6432,1
70.1,58965.042,84,70.1,0.022,7010,0.0012,0.0012,84,6432,1
70.06,56136.021,106,70.06,0.012,7006,0.00152,0.00126,106,6448,1
69.87,64784.423,82,69.87,0.011,6987,0.00108,0.00109,82,6456,1
70.03,64470.099,84,70.03,0.026,7003,0.00108,0.0011,84,6432,1
70.28,64818.999,84,70.28,0.011,7028,0.00112,0.0011,84,6432,1
70.46,60872.57,84,70.46,0.012,7046,0.00117,0.00117,84,6432,1
