Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
69.351,11436.5,498,69.351,-0.065,693508,0.09066,0.00606,498,621564,1
70.921,45596.781,318,70.921,-0.001,709209,0.00248,0.00156,318,640985,1
70.649,46686.589,444,70.649,0.0,706487,0.00237,0.00151,444,641869,1
73.598,51514.193,849,73.598,-0.056,735984,0.00278,0.00143,849,632277,1
70.73,44340.085,738,70.73,0.001,707302,0.00326,0.0016,738,641643,1
70.734,46596.086,550,70.734,-0.061,707340,0.00293,0.00152,550,641709,1
70.731,45107.783,406,70.731,0.0,707306,0.0015,0.00157,406,641381,1
71.038,45652.409,579,71.038,-0.001,710385,0.00436,0.00156,579,640489,1
75.176,54334.17,876,75.176,-0.026,751761,0.00142,0.00138,876,627175,1
70.816,46267.097,642,70.816,0.003,708164,0.00524,0.00153,642,641225,1
72.613,50210.417,406,72.613,-0.091,726130,0.00146,0.00145,406,635565,1
70.5,45214.24,342,70.5,0.0,705002,0.0015,0.00156,342,642525,1
71.52,44466.205,669,71.52,0.0,715200,0.00632,0.00161,669,639124,1
72.054,47767.873,342,72.054,-0.039,720537,0.00148,0.00151,342,637045,1
73.541,48320.557,342,73.541,-0.032,735415,0.0015,0.00152,342,629213,1
73.154,40810.388,1514,73.154,-0.08,731544,0.00615,0.00179,1514,628714,1
71.117,40131.852,342,71.117,-0.17,711170,0.00193,0.00177,342,621760,1
71.359,37830.667,342,71.359,-0.114,713594,0.00213,0.00189,342,621662,1
70.194,43774.556,140,70.194,-0.09,701937,0.00175,0.0016,140,628649,1
71.008,45951.773,1182,71.008,-0.085,710083,0.00188,0.00155,1182,626455,1
73.695,53676.736,286,73.695,-0.06,736946,0.00143,0.00137,286,622157,1
70.088,47531.902,157,70.088,-0.069,700882,0.00148,0.00147,157,637341,1
70.142,47133.538,157,70.142,-0.075,701416,0.00148,0.00149,157,639185,1
70.594,47996.219,157,70.594,-0.028,705939,0.0015,0.00147,157,639721,1
70.739,43778.317,1514,70.739,-0.059,707388,0.00759,0.00162,1514,639499,1
70.806,48294.933,157,70.806,-0.111,708061,0.00149,0.00147,157,639609,1
70.31,45232.171,98,70.31,-0.026,703098,0.00149,0.00155,98,642217,1
70.642,48018.291,111,70.642,-0.057,706422,0.00149,0.00147,111,641185,1
70.516,46415.633,323,70.516,-0.06,705158,0.0015,0.00152,323,641863,1
70.535,47541.148,120,70.535,-0.044,705350,0.00151,0.00148,120,641949,1
70.553,45375.965,232,70.553,-0.031,705533,0.00153,0.00156,232,641889,1
71.666,42768.439,1514,71.666,-0.026,716662,0.01436,0.00168,1514,637660,1
71.15,48668.589,135,71.15,-0.05,711497,0.00148,0.00146,135,639733,1
70.515,47916.977,114,70.515,0.0,705147,0.00148,0.00147,114,642009,1
70.699,48530.666,120,70.699,-0.026,706993,0.00147,0.00146,120,641608,1
71.195,46166.214,323,71.195,-0.026,711955,0.0019,0.00154,323,639568,1
70.606,48552.834,139,70.606,0.0,706064,0.00147,0.00145,139,641376,1
71.409,48973.081,342,71.409,0.0,714086,0.00148,0.00146,342,639249,1
70.715,46980.014,342,70.715,0.002,707149,0.00151,0.00151,342,641413,1
70.918,41314.643,1514,70.918,-0.026,709183,0.00982,0.00172,1514,640732,1
71.837,45726.588,342,71.837,-0.067,718369,0.00149,0.00157,342,637305,1
71.028,45290.446,342,71.028,-0.092,710283,0.00152,0.00157,342,639889,1
71.281,46094.334,342,71.281,-0.035,712805,0.00151,0.00155,342,638102,1
72.808,43332.336,486,72.808,-0.06,728081,0.00165,0.00168,486,633687,1
71.045,44149.365,342,71.045,-0.036,710448,0.00154,0.00161,342,639590,1
70.933,46940.191,342,70.933,-0.036,709329,0.00149,0.00151,342,640637,1
72.76,49431.599,366,72.76,-0.031,727601,0.00146,0.00147,366,634997,1
70.442,43658.04,323,70.442,0.0,704424,0.00195,0.00161,323,642463,1
79.802,51068.462,1514,79.802,-0.099,798020,0.01703,0.00156,1514,612985,1
70.535,46467.269,157,70.535,-0.001,705350,0.00153,0.00152,157,642217,1
70.601,45202.393,157,70.601,0.002,706008,0.00153,0.00156,157,642061,1
70.757,44582.827,323,70.757,-0.026,707567,0.00261,0.00159,323,641392,1
70.436,46817.834,102,70.436,0.0,704365,0.00153,0.0015,102,642541,1
