Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
68.964,42154.962,75,68.964,0.012,17241,0.001,0.00164,75,16188,1
69.392,42401.445,75,69.392,0.031,17348,0.00083,0.00164,75,16125,1
69.288,50801.825,82,69.288,0.012,17322,0.00107,0.00137,82,16180,1
69.736,60688.34,84,69.736,0.012,17434,0.00113,0.00115,84,16116,1
69.936,60945.98,93,69.936,0.012,17484,0.0011,0.00115,93,16140,1
69.744,62795.773,84,69.744,0.015,17436,0.00108,0.00112,84,16180,1
69.604,61733.695,84,69.604,0.012,17401,0.00115,0.00113,84,16116,1
70.064,61226.773,102,70.064,0.008,17516,0.00115,0.00115,102,16053,1
70.232,59172.834,84,70.232,0.011,17558,0.00117,0.00119,84,16116,1
69.996,59092.291,106,69.996,0.011,17499,0.0013,0.00119,106,16108,1
70.284,63343.115,84,70.284,0.011,17571,0.00112,0.00111,84,16092,1
71.404,51024.433,139,71.404,0.0,17851,0.00364,0.00141,139,15480,1
71.864,62174.48,498,71.864,0.0,17966,0.00117,0.00116,498,16028,1
69.136,59397.23,84,69.136,0.023,17284,0.00109,0.00117,84,16164,1
69.436,58789.862,84,69.436,0.008,17359,0.00115,0.00119,84,16101,1
69.632,58241.968,84,69.632,0.004,17408,0.00117,0.0012,84,16188,1
69.528,60575.435,90,69.528,0.005,17382,0.00117,0.00115,90,16132,1
69.936,63403.649,84,69.936,0.011,17484,0.00107,0.00111,84,16140,1
70.044,63340.773,84,70.044,0.012,17511,0.00109,0.00111,84,16140,1
69.548,63480.994,84,69.548,0.002,17387,0.00107,0.0011,84,16156,1
69.28,63418.832,84,69.28,0.014,17320,0.00108,0.0011,84,16188,1
69.436,63754.224,84,69.436,0.012,17359,0.00105,0.00109,84,16101,1
69.532,62861.854,84,69.532,0.022,17383,0.00105,0.00111,84,16164,1
69.58,66787.225,90,69.58,0.012,17395,0.00101,0.00105,90,16156,1
70.288,68645.452,102,70.288,0.001,17572,0.00103,0.00103,102,16092,1
70.416,63674.869,111,70.416,-0.04,17604,0.00107,0.00111,111,15760,1
64.792,75370.735,318,64.792,-0.065,16198,0.00066,0.00086,318,10592,1
63.796,82850.657,174,63.796,-0.018,15949,0.0005,0.00077,174,11176,1
63.036,83455.577,146,63.036,-0.023,15759,0.0005,0.00076,146,11264,1
64.884,63805.684,93,64.884,-0.026,16221,0.00102,0.00102,93,12381,1
69.612,45487.812,110,69.612,0.019,17403,0.00098,0.00154,110,16056,1
67.616,348.996,246,67.616,0.0,16904,0.54287,0.19452,246,12596,1
