Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
124.28,51915.285,469,110.28,0.001,5514,0.01154,0.00244,455,2648,0
479.4,788.041,2962,465.16,0.0,23258,4.34302,0.62076,2948,2544,0
378.8,71936.161,2974,363.6,0.001,18180,0.02327,0.00537,2960,2192,0
310.0,2385.619,2406,293.12,0.0,14656,0.91343,0.1326,2392,2048,0
173.28,23939.455,1002,157.84,0.001,7892,0.03272,0.00739,988,2144,0
183.72,8590.209,1030,167.56,0.001,8378,0.1364,0.02182,1016,2048,0
135.2,5001.276,1002,119.04,0.0,5952,0.13858,0.02758,988,2000,0
117.44,48018.187,469,102.24,0.001,5112,0.0121,0.0025,455,2240,0
473.68,163.943,2974,457.28,0.0,22864,20.61823,2.94825,2960,2164,0
326.56,89899.518,2962,312.56,0.0,15628,0.01282,0.00371,2948,2632,0
279.06,24841.635,2962,265.06,0.001,13253,0.07871,0.01146,2948,2640,0
335.02,111391.883,1514,321.02,0.001,16051,0.01252,0.00307,1500,2640,0
218.84,1309.579,1514,204.84,0.0,10242,1.1922,0.17052,1500,2672,0
77.4,31896.744,118,63.04,0.001,3152,0.00949,0.00248,104,2556,0
478.56,211141.211,2962,463.96,0.0,23198,0.0111,0.00231,2948,2444,0
475.4,117944.774,2974,459.12,0.001,22956,0.01445,0.00411,2960,2048,0
176.64,351.069,1030,160.12,0.0,8006,2.55093,0.51342,1016,2048,0
220.32,72888.477,1002,205.6,0.0,10280,0.00973,0.00308,988,2288,0
172.12,6852.904,1030,155.24,0.001,7762,0.13591,0.02563,1016,2048,0
132.56,810.968,1002,116.16,0.001,5808,0.99967,0.16679,988,2012,0
273.8,21697.165,2974,258.36,0.001,12918,0.04311,0.01288,2960,2108,0
351.24,923.777,2406,334.84,0.0,16742,2.7131,0.38798,2392,2216,0
222.4,164.828,469,208.4,0.002,10420,9.49262,1.37682,455,2632,0
268.96,102291.052,2962,254.96,0.001,12748,0.01185,0.00268,2948,2632,0
334.0,347.932,2962,319.52,0.0,15976,6.85603,0.97955,2948,2456,0
442.08,77071.936,2974,426.64,0.001,21332,0.02477,0.00585,2960,2192,0
196.2,107.924,2119,180.28,0.001,9014,12.0907,1.85504,2105,2340,0
365.6,115006.889,1514,351.6,0.0,17580,0.01313,0.00324,1500,2640,0
189.4,815886.965,1514,175.4,0.0,8770,0.00143,0.00024,1500,2648,0
280.56,1664.126,2962,266.56,0.0,13328,1.18574,0.17203,2948,2664,0
279.12,312.332,2962,265.12,0.0,13256,6.38246,0.9119,2948,2632,0
519.66,275842.667,2962,505.66,0.001,25283,0.01041,0.00192,2948,2632,0
81.3,428.545,683,66.34,0.0,3317,1.33722,0.19358,669,2324,0
474.44,163790.901,2974,457.8,0.0,22890,0.01197,0.00296,2960,2048,0
208.7,123.625,2950,198.08,0.0,9904,9.53934,1.72263,3121,2520,0
269.4,379094.9,1682,256.64,0.0,12832,0.00436,0.00073,1668,2616,0
432.26,257555.174,2950,422.64,0.0,21132,0.00698,0.00171,3121,2640,0
283.4,122387.286,1659,269.48,0.0,13474,0.00909,0.00236,1645,2608,0
309.96,361.007,1205,295.96,0.001,14798,6.03874,0.87612,1191,2600,0
255.24,188.957,1659,240.28,0.0,12014,9.51465,1.37835,1645,2568,0
433.8,35359.192,2962,419.8,0.001,20990,0.05795,0.01252,2948,2632,0
131.12,14932.308,1514,118.0,0.001,5900,0.06229,0.00896,1500,2632,0
393.94,106161.541,2950,384.08,0.0,19204,0.02577,0.00379,3121,2592,0
335.24,139446.275,2950,329.04,0.001,16452,0.01068,0.00245,3121,2624,0
325.16,78022.421,1682,310.44,0.001,15522,0.02904,0.00425,1668,2592,0
77.04,1328.834,118,62.8,0.001,3140,0.39559,0.05916,104,2656,0
478.6,146935.116,1514,464.6,0.0,23230,0.01367,0.00332,1500,2632,0
173.4,39854.19,1042,159.4,0.0,7970,0.01363,0.00444,1028,2648,0
146.64,2372.687,1014,132.64,0.0,6632,0.40036,0.06306,1000,2600,0
204.04,21942.05,1496,192.4,0.001,9620,0.03385,0.00949,1482,2652,0
299.28,34386.246,2870,284.96,0.001,14248,0.05286,0.00888,2856,2596,0
230.68,34481.522,1042,216.68,0.0,10834,0.01894,0.00683,1028,2608,0
91.4,152.214,206,77.4,0.001,3870,4.14463,0.61273,192,2632,0
