Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
913.731,25073.819,4519,900.272,0.0,675204,0.84706,0.03649,4505,39120,1
1205.584,1234005.617,4410,1191.472,0.001,893604,0.00705,0.00098,4396,38752,1
1047.295,1206273.468,4410,1033.295,0.0,774971,0.00426,0.00087,4396,39156,1
859.803,99972.621,4410,845.763,0.0,634322,0.04718,0.00861,4396,41208,1
300.547,7978.244,3176,286.547,0.0,214910,0.10706,0.03772,3162,40120,1
316.193,10242.329,3176,302.193,0.0,226645,0.09605,0.03091,3162,40028,1
310.381,8610.07,3176,296.381,0.001,222286,0.10559,0.0361,3162,40040,1
284.437,8413.672,3176,270.405,0.001,202804,0.10319,0.03385,3162,39952,1
306.089,8775.61,3176,292.089,0.001,219067,0.1019,0.03493,3162,40060,1
282.543,8837.0,2742,268.543,0.001,201407,0.09721,0.03202,2728,40000,1
292.268,9988.565,2798,278.865,0.001,209149,0.08864,0.0293,2962,39960,1
313.664,9033.934,3176,299.664,0.001,224748,0.10207,0.03477,3162,40040,1
506.652,26386.613,2742,492.652,0.001,369489,0.0758,0.01923,2728,39560,1
959.372,567710.228,2742,945.372,0.0,709029,0.00916,0.00169,2728,39060,1
976.291,575924.252,1514,962.291,0.0,721718,0.00939,0.0017,1500,39052,1
961.287,566754.501,2742,947.287,0.0,710465,0.00942,0.0017,2728,39048,1
967.095,568837.724,2742,953.095,-0.001,714821,0.00927,0.0017,2728,39060,1
970.483,568888.41,1514,956.483,0.0,717362,0.00964,0.00171,1500,39040,1
965.797,569636.449,1838,951.797,0.0,713848,0.00922,0.0017,1824,39060,1
951.329,518910.306,1514,937.329,0.0,702997,0.00989,0.00184,1500,39052,1
959.356,565617.999,1514,945.356,0.0,709017,0.00931,0.0017,1500,39048,1
969.025,570594.895,2742,955.025,0.0,716269,0.00925,0.0017,2728,39060,1
970.483,575315.851,1514,956.483,0.0,717362,0.0095,0.00169,1500,39040,1
959.372,563131.59,3176,945.372,0.0,709029,0.00928,0.00171,3162,39060,1
851.185,561069.179,1514,837.185,0.0,627889,0.00858,0.00152,1500,39168,1
951.176,573240.7,1514,937.176,0.0,702882,0.00888,0.00166,1500,39040,1
955.511,588747.117,1514,941.511,0.0,706133,0.00836,0.00163,1500,39060,1
951.176,579763.83,1514,937.176,0.0,702882,0.00921,0.00164,1500,39040,1
955.511,583599.223,1514,941.511,0.0,706133,0.00899,0.00164,1500,39060,1
951.34,525091.237,1514,937.34,0.0,703005,0.00973,0.00181,1500,39060,1
959.345,585072.265,1838,945.345,0.0,709009,0.00898,0.00164,1824,39040,1
978.205,597087.541,1514,964.205,0.0,723154,0.00944,0.00164,1500,39040,1
404.2,13946.557,2742,390.088,0.001,292566,0.09257,0.02902,2728,39688,1
298.459,8587.693,3176,284.427,0.0,213320,0.10183,0.0348,3162,40012,1
307.823,7693.154,3176,293.775,0.0,220331,0.11977,0.04007,3162,40016,1
276.835,11343.634,2742,262.835,0.001,197126,0.08498,0.02444,2728,39720,1
