Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
69.54,58257.795,82,69.54,0.011,6954,0.00121,0.00121,82,6456,1
69.74,58154.952,84,69.74,0.015,6974,0.00117,0.00121,84,6432,1
70.17,58008.994,84,70.17,0.012,7017,0.00117,0.00122,84,6456,1
70.46,54259.686,84,70.46,0.013,7046,0.0013,0.00131,84,6432,1
70.26,58510.505,84,70.26,0.022,7026,0.00119,0.00121,84,6456,1
69.83,60246.057,84,69.83,0.016,6983,0.00114,0.00117,84,6432,1
69.9,60946.9,84,69.9,0.057,6990,0.00112,0.00116,84,6456,1
70.06,58325.979,84,70.06,0.022,7006,0.00115,0.00121,84,6464,1
69.2,56535.486,82,69.2,0.028,6920,0.00115,0.00124,82,6464,1
69.4,57422.285,84,69.4,0.022,6940,0.00116,0.00122,84,6456,1
69.66,60866.602,84,69.66,-0.06,6966,0.00112,0.00116,84,6393,1
69.9,58050.211,84,69.9,0.022,6990,0.00117,0.00122,84,6456,1
70.17,55874.952,84,70.17,0.022,7017,0.00124,0.00127,84,6456,1
70.84,46233.268,111,70.84,0.021,7084,0.00185,0.00155,111,6408,1
69.99,58204.71,84,69.99,0.01,6999,0.00116,0.00121,84,6456,1
69.83,57226.916,84,69.83,0.014,6983,0.00121,0.00123,84,6472,1
69.54,58045.291,90,69.54,0.018,6954,0.00122,0.00121,90,6456,1
69.87,53685.448,90,69.87,0.016,6987,0.00135,0.00131,90,6408,1
69.81,63821.034,84,69.81,0.023,6981,0.00105,0.0011,84,6456,1
70.35,58012.485,84,70.35,0.006,7035,0.00116,0.00122,84,6456,1
70.01,58396.17,84,70.01,0.001,7001,0.00117,0.00121,84,6432,1
70.35,56693.637,84,70.35,0.025,7035,0.0012,0.00125,84,6456,1
70.48,53206.909,93,70.48,0.011,7048,0.00132,0.00134,93,6408,1
70.93,49744.719,120,70.93,0.024,7093,0.00166,0.00144,120,6448,1
70.01,54310.051,82,70.01,0.025,7001,0.00126,0.0013,82,6432,1
70.35,55758.104,93,70.35,-0.059,7035,0.00124,0.00127,93,6345,1
71.11,51964.28,93,71.11,0.022,7111,0.00139,0.00138,93,6408,1
70.37,61162.585,93,70.37,0.01,7037,0.0012,0.00116,93,6432,1
70.64,59145.637,93,70.64,0.01,7064,0.00116,0.00121,93,6432,1
74.07,34915.128,543,74.07,0.01,7407,0.00961,0.00214,543,6312,1
71.11,53494.723,93,71.11,0.006,7111,0.00135,0.00134,93,6408,1
69.25,54594.19,84,69.25,0.004,6925,0.00126,0.00128,84,6472,1
70.36,45846.99,90,70.36,0.011,7036,0.00162,0.00155,90,6408,1
69.52,65074.744,75,69.52,0.026,6952,0.00093,0.00108,75,6480,1
69.52,63052.114,84,69.52,0.026,6952,0.00101,0.00111,84,6480,1
69.72,58776.914,84,69.72,0.022,6972,0.00098,0.0012,84,6456,1
69.63,60384.525,84,69.63,0.022,6963,0.00108,0.00116,84,6456,1
70.17,53592.705,84,70.17,0.026,7017,0.00126,0.00132,84,6456,1
69.9,56659.29,84,69.9,0.025,6990,0.00119,0.00125,84,6456,1
69.1,58038.939,84,69.1,0.015,6910,0.00113,0.0012,84,6472,1
69.15,58538.196,82,69.15,0.008,6915,0.00117,0.00119,82,6456,1
69.61,59561.906,93,69.61,0.026,6961,0.00111,0.00118,93,6417,1
