Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
69.728,57844.055,84,69.728,0.011,17432,0.00118,0.00121,84,16116,1
70.34,56437.611,84,70.34,0.012,17585,0.00123,0.00125,84,16116,1
69.944,60373.997,84,69.944,0.016,17486,0.00112,0.00116,84,16116,1
69.412,57056.336,84,69.412,0.022,17353,0.00115,0.00122,84,16156,1
69.876,57129.495,84,69.876,-0.06,17469,0.00117,0.00123,84,16077,1
70.348,52069.054,111,70.348,0.01,17587,0.00148,0.00136,111,16092,1
69.64,56805.761,90,69.64,0.014,17410,0.00123,0.00123,90,16132,1
70.12,58782.304,90,70.12,0.006,17530,0.00116,0.0012,90,16116,1
70.312,55981.783,93,70.312,0.001,17578,0.00123,0.00126,93,16092,1
70.4,52324.112,120,70.4,0.011,17600,0.00143,0.00135,120,16084,1
70.708,54368.854,93,70.708,-0.059,17677,0.0013,0.00131,93,15981,1
71.908,45540.677,543,71.908,0.01,17977,0.00613,0.00159,543,15948,1
70.224,51329.431,93,70.224,0.004,17556,0.00136,0.00137,93,16084,1
69.68,59465.696,90,69.68,0.011,17420,0.00115,0.00118,90,16164,1
69.72,59094.361,84,69.72,0.022,17430,0.00107,0.00118,84,16140,1
69.688,56372.755,84,69.688,0.015,17422,0.00118,0.00124,84,16156,1
69.6,56411.088,93,69.6,0.003,17400,0.00121,0.00124,93,16077,1
69.972,56826.82,84,69.972,-0.002,17493,0.00118,0.00124,84,16140,1
69.928,55399.573,84,69.928,0.012,17482,0.0012,0.00127,84,16156,1
70.2,56812.848,93,70.2,0.012,17550,0.00118,0.00124,93,16068,1
70.788,55915.752,93,70.788,0.005,17697,0.00123,0.00127,93,16068,1
70.464,59014.878,84,70.464,0.011,17616,0.00116,0.0012,84,16068,1
69.64,59930.534,84,69.64,0.001,17410,0.00109,0.00117,84,16093,1
69.936,62846.195,93,69.936,0.013,17484,0.00111,0.00112,93,16140,1
70.384,56040.715,93,70.384,0.011,17596,0.00124,0.00126,93,16092,1
69.696,59832.494,84,69.696,0.01,17424,0.00113,0.00117,84,16156,1
70.808,43521.339,228,70.808,0.009,17702,0.00743,0.00163,228,16020,1
69.496,61437.382,84,69.496,0.01,17374,0.00108,0.00114,84,16164,1
69.588,58760.944,84,69.588,0.01,17397,0.00116,0.00119,84,16180,1
69.716,60242.921,94,69.716,0.0,17429,0.00114,0.00116,94,15973,1
70.088,58270.895,93,70.088,0.01,17522,0.00122,0.00121,93,16116,1
70.196,57344.801,84,70.196,0.006,17549,0.00121,0.00123,84,16116,1
69.44,55831.605,84,69.44,0.012,17360,0.00122,0.00125,84,16180,1
69.792,57349.084,84,69.792,0.022,17448,0.00114,0.00122,84,16140,1
69.936,55217.281,84,69.936,0.026,17484,0.00122,0.00127,84,16140,1
69.248,56351.048,84,69.248,-0.06,17312,0.00118,0.00123,84,16093,1
69.86,55754.012,84,69.86,0.022,17465,0.0012,0.00126,84,16140,1
69.676,59615.319,84,69.676,0.002,17419,0.00107,0.00117,84,16164,1
69.348,60944.058,84,69.348,0.012,17337,0.00111,0.00114,84,16180,1
69.56,60609.44,84,69.56,0.011,17390,0.00114,0.00115,84,16140,1
66.776,53102.356,318,66.776,0.0,16694,0.00123,0.00126,318,9408,1
68.12,57782.875,323,68.12,-0.012,17030,0.00116,0.00118,323,9374,1
68.868,53215.756,75,68.868,0.022,17217,0.00116,0.0013,75,16141,1
69.352,53281.132,75,69.352,0.028,17338,0.00117,0.00131,75,16164,1
69.604,50606.663,84,69.604,0.01,17401,0.00128,0.00138,84,16164,1
70.604,36926.701,357,70.604,0.012,17651,0.00954,0.00192,357,16036,1
69.26,53426.352,84,69.26,0.007,17315,0.00119,0.0013,84,15928,1
70.052,43938.812,93,70.052,0.011,17513,0.00159,0.0016,93,15969,1
70.744,44916.825,84,70.744,0.008,17686,0.00156,0.00158,84,16044,1
70.752,46066.339,84,70.752,0.012,17688,0.00153,0.00154,84,16068,1
