Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
198.768,15243.445,2962,184.048,0.0,92024,0.08457,0.01307,2948,24372,0
202.094,749.473,2974,186.318,0.0,93159,2.95073,0.27019,2960,21340,0
265.938,1224.529,2974,251.014,0.0,125507,2.62011,0.21761,2960,23936,0
223.004,1021.47,2974,207.432,0.0,103716,2.68399,0.21875,2960,22028,0
188.442,1867.624,2950,174.052,0.0,87026,1.54748,0.1011,3121,24032,0
202.302,1076.485,2950,187.848,0.0,93924,3.75465,0.1883,3121,23144,0
238.944,4753.337,2974,223.432,0.0,111716,0.73241,0.05037,2960,22320,0
194.388,699.686,2974,178.924,0.0,89462,3.66759,0.27838,2960,22716,0
208.036,1344.898,2962,192.836,0.0,96418,2.53521,0.155,2948,22584,0
196.284,2165.048,2962,181.372,0.0,90686,1.04532,0.09084,2948,23764,0
234.86,4006.282,2974,220.572,0.0,110286,0.95542,0.05874,2960,25640,0
234.512,2362.014,2974,219.696,0.0,109848,1.14149,0.09948,2960,23896,0
204.812,802.09,2974,188.916,0.0,94458,3.05892,0.25586,2960,21392,0
201.484,1076.826,2974,185.492,0.0,92746,2.5111,0.18748,2960,20876,0
231.096,1356.563,2974,215.848,0.0,107924,2.64239,0.1707,2960,23248,0
232.724,2367.377,2974,218.34,0.0,109170,1.11683,0.0985,2960,25296,0
158.166,747.904,1042,142.79,0.0,71395,2.44733,0.2119,1028,22128,0
278.202,2090.865,2974,264.782,0.0,132391,1.66257,0.13332,3121,25376,0
228.732,2424.023,2974,213.268,0.0,106634,1.23807,0.09455,2960,21972,0
199.792,3156.366,2962,183.98,-0.001,91990,0.64019,0.06342,2948,21684,0
213.192,1004.798,2974,198.892,0.0,99446,2.77201,0.2126,2960,25548,0
234.708,2769.973,2974,219.652,0.0,109826,1.21079,0.0849,2960,23408,0
175.984,1173.569,1042,160.808,0.0,80404,2.78143,0.15026,1028,23112,0
262.096,2100.852,2974,246.728,-0.001,123364,1.41163,0.12501,2960,22564,0
251.488,1756.262,2974,236.024,0.0,118012,1.67578,0.14348,2960,22520,0
233.884,1807.424,2974,219.116,0.0,109558,1.51348,0.12966,2960,24404,0
207.588,1558.322,2962,192.352,0.0,96176,1.63754,0.13348,2948,22500,0
177.384,1163.879,1042,162.508,0.0,81254,2.36474,0.15271,1028,24004,0
207.6,1665.544,2962,192.928,0.0,96464,1.33073,0.12489,2948,24304,0
223.544,716.779,2974,209.112,0.0,104556,3.31116,0.3125,3121,22736,0
220.078,3394.456,2974,205.186,0.0,102593,0.7394,0.06496,2960,23804,0
204.282,4026.476,2962,190.018,0.0,95009,0.51777,0.05084,2948,25440,0
241.936,2187.034,2974,226.448,0.0,113224,1.75036,0.11084,2960,22356,0
199.724,472.087,2962,185.58,0.0,92790,4.38486,0.42391,2948,25964,0
225.556,27750.936,2974,209.396,0.0,104698,0.05459,0.00814,2960,20648,0
175.472,1479.206,1042,159.864,0.0,79932,2.07077,0.11886,1028,21996,0
255.272,1672.559,2974,240.504,0.0,120252,1.65206,0.15293,2960,24436,0
186.14,1175.804,1042,171.492,0.0,85746,1.68981,0.15863,1028,24272,0
220.348,2796.149,2974,205.58,0.0,102790,0.88903,0.07896,2960,24436,0
237.108,1446.941,2962,222.436,0.0,111218,2.2585,0.1642,2948,24312,0
200.268,1463.628,2962,185.26,0.0,92630,2.12206,0.1371,2948,23788,0
222.176,815.833,2974,206.664,0.0,103332,3.62774,0.27288,2960,22640,0
247.286,2154.704,2962,233.498,0.0,116749,1.61693,0.115,3121,23776,0
186.518,1676.093,1042,171.45,0.0,85725,1.56495,0.1115,1028,23124,0
204.204,1102.498,2974,188.896,0.0,94448,2.31974,0.18559,2960,22980,0
229.14,1702.032,2974,214.348,0.0,107174,1.49131,0.1349,2960,24292,0
178.232,1308.638,1042,163.764,0.0,81882,1.91177,0.13647,1028,25036,0
310.356,2268.752,2974,295.24,0.0,147620,1.60451,0.13707,2960,23712,0
