Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
165.3,330.175,596,151.3,0.004,1513,1.66655,0.55627,582,536,1
297.6,509.851,1906,283.6,0.004,2836,1.65135,0.64856,1892,536,1
309.4,351.565,1947,295.4,0.004,2954,1.95534,0.97785,1933,536,1
542.5,472.251,4215,528.5,0.004,5285,2.53367,1.27639,4201,536,1
330.4,113.165,2087,316.4,0.048,3164,9.56354,3.24403,2073,544,1
76.5,97204.574,107,62.5,0.002,625,0.00241,0.00087,93,544,1
384.5,54654.518,1042,370.5,0.002,3705,0.01537,0.00782,1028,520,1
273.6,70818.45,914,259.6,0.002,2596,0.01065,0.00429,900,520,1
123.6,1442240.373,166,109.6,0.001,1096,0.00015,0.0001,152,520,1
286.4,13740.758,1014,272.4,0.003,2724,0.03794,0.02316,1000,520,1
96.8,2742209.632,134,82.8,0.001,828,2e-05,4e-05,120,520,1
97.2,1577922.078,134,83.2,0.0,832,0.0001,7e-05,120,520,1
143.2,489907.629,294,129.2,0.001,1292,0.00086,0.00032,280,520,1
76.4,766.515,118,62.4,0.002,624,0.31455,0.11075,104,520,1
73.2,1045714.286,86,59.2,0.003,592,8e-05,8e-05,72,552,1
315.0,52075.584,1042,301.0,0.003,3010,0.01269,0.00672,1028,520,1
347.2,47784.2,914,333.2,0.003,3332,0.01469,0.00807,900,520,1
123.6,328374.07,166,109.6,0.001,1096,0.0011,0.00042,152,520,1
286.4,10171.177,1014,272.4,0.003,2724,0.06211,0.03129,1000,520,1
103.2,2652956.298,166,89.2,0.002,892,4e-05,4e-05,152,520,1
114.4,309189.189,202,100.4,0.001,1004,0.00086,0.00041,188,520,1
104.4,1047.835,202,90.4,0.001,904,0.31601,0.1107,188,520,1
67.6,64.396,74,53.6,0.004,536,2.88388,1.1664,60,536,1
172.9,129.489,596,158.9,0.043,1589,3.05885,1.48361,582,536,1
305.2,251.345,1906,291.2,0.048,2912,2.72817,1.34919,1892,536,1
309.4,408.468,1947,295.4,0.004,2954,1.77561,0.84163,1933,536,1
540.9,1262.279,2767,526.9,0.003,5269,1.42405,0.47612,2753,520,1
67.8,258089.075,88,51.4,0.0,514,0.00074,0.00029,74,412,1
67.6,5628.643,88,51.8,0.003,518,0.02804,0.01334,74,400,1
75.8,862343.572,105,61.2,0.001,612,0.00014,0.0001,91,436,1
653.4,240654.12,2974,638.2,0.002,6382,0.0089,0.00302,2960,412,1
1110.8,25188208.617,2974,1094.4,0.002,10944,3e-05,5e-05,2960,400,1
471.8,18872000.0,2119,453.0,0.001,4530,3e-05,3e-05,2105,400,1
65.2,524537.409,78,48.8,0.0,488,0.00034,0.00014,64,400,1
