Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
73.2,1418604.651,86,59.2,0.004,592,6e-05,6e-05,72,552,1
360.6,179501.22,1042,346.6,0.004,3466,0.00632,0.00223,1028,520,1
308.4,145829.393,914,294.4,0.004,2944,0.0053,0.00235,900,520,1
126.8,1744154.058,166,112.8,0.001,1128,0.00012,8e-05,152,520,1
276.4,15240.994,1014,262.4,0.003,2624,0.03369,0.02015,1000,520,1
96.8,3122580.645,134,82.8,0.001,828,2e-05,3e-05,120,520,1
100.8,1172093.023,134,86.8,0.001,868,0.00018,0.0001,120,520,1
150.0,368098.16,362,136.0,0.001,1360,0.00124,0.00045,348,520,1
67.6,710.235,74,53.6,0.003,536,0.31702,0.10576,60,536,1
79.8,77876.452,107,65.8,0.004,658,0.00327,0.00114,93,536,1
408.4,123821.363,1042,394.4,0.003,3944,0.0059,0.00366,1028,520,1
252.4,78751.95,914,238.4,0.003,2384,0.00701,0.00356,900,520,1
134.0,31153.372,166,120.0,0.001,1200,0.014,0.00478,152,520,1
279.6,15530.486,1014,265.6,0.003,2656,0.03423,0.02,1000,520,1
99.6,1213154.689,166,85.6,0.0,856,0.00014,9e-05,152,520,1
94.0,2993630.573,118,80.0,0.001,800,2e-05,3e-05,104,520,1
118.0,27996.583,206,104.0,0.001,1040,0.01392,0.00468,192,520,1
69.2,168.039,74,55.2,0.003,552,1.37255,0.45757,60,552,1
78.2,100410.889,107,64.2,0.002,642,0.00243,0.00087,93,520,1
408.4,121125.842,1042,394.4,0.003,3944,0.0074,0.00375,1028,520,1
262.8,147400.303,914,248.8,0.001,2488,0.00572,0.00198,900,520,1
137.2,98747.661,166,123.2,0.003,1232,0.00424,0.00154,152,520,1
266.0,18918.515,1014,252.0,0.003,2520,0.03505,0.01562,1000,520,1
98.4,3416666.667,134,84.4,0.0,844,2e-05,3e-05,120,520,1
134.4,299265.197,294,120.4,0.001,1204,0.00114,0.0005,280,520,1
104.4,1048.896,206,90.4,0.001,904,0.31621,0.11059,192,520,1
69.2,951856.946,74,55.2,0.003,552,0.00013,8e-05,60,552,1
273.4,150617.012,1042,259.4,0.003,2594,0.00568,0.00202,1028,520,1
382.8,75573.016,914,368.8,0.003,3688,0.00842,0.00563,900,520,1
110.0,854700.855,150,96.0,0.001,960,0.00021,0.00014,136,520,1
120.4,14512.319,166,106.4,0.003,1064,0.0181,0.00922,152,520,1
286.0,71814.187,1014,272.0,0.001,2720,0.01313,0.00442,1000,520,1
90.0,2970297.03,134,76.0,0.001,760,2e-05,3e-05,120,520,1
125.2,535271.484,206,111.2,0.001,1112,0.00062,0.00026,192,520,1
76.4,766.131,118,62.4,0.001,624,0.31616,0.1108,104,520,1
70.6,50.574,95,55.4,0.001,554,4.65016,1.55108,81,472,1
337.2,46156.373,1030,320.8,0.003,3208,0.02371,0.00812,1016,400,1
283.2,33260.517,902,265.6,0.003,2656,0.0181,0.00946,888,400,1
99.2,1312169.312,138,84.0,0.001,840,0.00015,8e-05,124,400,1
109.6,19897.246,154,94.4,0.003,944,0.01388,0.00612,140,400,1
270.0,42466.852,1002,253.6,0.003,2536,0.02107,0.00706,988,400,1
90.8,1257617.729,122,74.4,0.001,744,0.00013,8e-05,108,400,1
126.2,393391.521,282,110.4,0.001,1104,0.00099,0.00036,268,400,1
79.0,793.23,158,60.8,0.003,608,0.31646,0.11066,144,400,1
65.2,32745.718,74,48.8,0.0,488,0.00643,0.00221,60,448,1
341.4,41488.431,1030,325.0,0.003,3250,0.02065,0.00914,1016,400,1
283.2,32174.506,902,265.6,0.003,2656,0.01901,0.00978,888,400,1
99.2,1487256.372,138,84.0,0.003,840,0.00012,7e-05,124,400,1
109.6,20543.965,154,94.4,0.003,944,0.01353,0.00593,140,400,1
276.4,54466.274,1002,260.0,0.003,2600,0.01663,0.00564,988,400,1
90.8,1638989.17,122,74.4,0.0,744,6e-05,6e-05,108,400,1
105.2,508212.56,194,88.8,0.001,888,0.00058,0.00023,180,400,1
69.2,694.305,106,50.4,0.003,504,0.31657,0.11074,92,400,1
333.7,57784.55,1199,319.7,0.004,3197,0.01153,0.00642,1185,536,1
1117.9,5189879.294,7306,1103.9,0.044,11039,0.00022,0.00024,7292,536,1
234.6,7679.843,571,220.6,0.051,2206,0.04864,0.03394,557,544,1
159.0,281.985,625,145.0,0.0,1450,1.63182,0.62651,611,528,1
67.6,43.385,74,53.6,0.006,536,5.16725,1.73126,60,536,1
444.9,72671.142,1198,430.9,0.004,4309,0.01209,0.0068,1184,520,1
1036.1,93177.812,7992,1022.1,0.035,10221,0.02524,0.01236,7978,536,1
204.3,8512.181,571,190.3,0.02,1903,0.0595,0.02667,557,552,1
246.0,682.021,625,232.0,0.003,2320,0.92727,0.40077,611,520,1
66.8,42.515,74,52.8,0.0,528,5.23711,1.7458,60,528,1
333.0,46188.415,1200,319.0,0.004,3190,0.01295,0.00801,1186,528,1
