Average Packet Size,Flow Bytes/s,Fwd Packet Length Mean,Max Packet Length,Fwd IAT Min,Total Length of Fwd Packets,Flow IAT Mean,Fwd IAT Std,Fwd Packet Length Max,Fwd Header Length,Label
382.56,886.107,7306,368.56,0.0,18428,2.30911,0.44054,7292,2680,1
399.62,1012.619,7992,385.62,0.0,19281,2.26968,0.40269,7978,2656,1
534.02,20535.187,4410,520.02,0.003,26001,0.10223,0.02654,4396,2656,1
645.5,4915.553,5396,631.5,0.017,31575,0.29544,0.134,5382,2632,1
564.84,3957.246,1934,550.84,0.028,27542,0.30906,0.14565,1920,2648,1
527.74,4620.798,1934,513.74,0.004,25687,0.27546,0.11654,1920,2664,1
478.48,3986.293,1935,464.48,0.089,23224,0.26819,0.12248,1921,2648,1
527.7,4079.222,1935,513.7,0.103,25685,0.27455,0.132,1921,2656,1
527.64,4302.023,1934,513.64,0.017,25682,0.27929,0.12515,1920,2656,1
484.72,4687.875,1934,470.72,0.0,23536,0.24931,0.10551,1920,2664,1
535.14,3571.577,1934,521.14,0.129,26057,0.30586,0.15289,1920,2648,1
520.08,4858.77,1935,506.08,0.023,25304,0.24803,0.10922,1921,2664,1
489.42,3920.51,1935,475.42,0.005,23771,0.29345,0.12738,1921,2648,1
516.12,4038.847,1934,502.12,0.018,25106,0.28521,0.1304,1920,2664,1
527.54,4233.018,1934,513.54,0.125,25677,0.26923,0.12717,1920,2648,1
492.04,3819.999,1934,478.04,0.068,23902,0.28101,0.13144,1920,2648,1
520.18,4563.597,1935,506.18,0.031,25309,0.26419,0.11631,1921,2664,1
478.8,4458.018,1935,464.8,0.053,23240,0.25072,0.10959,1921,2664,1
539.12,4155.207,1935,525.12,0.103,26256,0.28281,0.13239,1921,2648,1
516.14,4143.62,1934,502.14,0.125,25107,0.28841,0.1271,1920,2664,1
484.42,4034.414,1934,470.42,0.084,23521,0.26272,0.12252,1920,2648,1
527.8,4737.904,1935,513.8,0.098,25690,0.26616,0.11367,1921,2664,1
